word,phonetic,count,translation
crippled,'krɪpld,1,"a. 跛腿的, 残废的"
denizens,ˈdenɪzənz,1,"n. 居民, 住户( denizen的复数形式 )"
cantering,ˈkæntərɪŋ,1,v. （使马）慢跑( canter的现在分词 )
brownish-gray,,1,[网络] 天空的色彩应该是棕灰色
inquisitive,in'kwizәtiv,1,"a. 好问的, 想知道的, 好追根究底的"
confucious-,,1,
woodpecker,'wudpekә,1,n. 啄木鸟
ill-fed,'ɪlf'ed,1,a. 营养不良的
apace,ә'peis,1,"adv. 快速地, 急速地"
proving,'pru:viŋ,1,"[计] 验证, 证明\n[医] 药力试验(顺势疗法的名词)"
naturalists,ˈnætʃərələsts,1,n. 博物学家( naturalist的复数形式 ); （文学艺术的）自然主义者
pronoun,'prәunaun,1,n. 代词
despatched,dɪ'spætʃ,1,vt. 派遣；发送；匆匆吃下\nvi. 匆匆离开\nn. 派遣；发送（等于dispatch）
bayous,ˈbaiju:z,1,n. 小海湾( bayou的名词复数 ); 支流; 河口; （美国南部水流缓慢、多水草的）河道支流
stealthy,'stelθi,1,"a. 秘密的, 掩人耳目的, 鬼鬼祟祟的\n[法] 隐密的, 暗中的"
discharges,disˈtʃɑ:dʒz,1,v. 下（客）( discharge的第三人称单数 ); 卸船; 免除（自己的义务、负担等）; 执行
checker,'tʃekә,1,"n. 制止者, 查对者, 阻止者\n[计] 检查程序, 检验程序, 检验器, 西洋跳棋"
conquer,'kɒŋkә,1,"vt. 克服, 征服, 战胜\nvi. 得胜"
louisiana,,1,
spence,spens,1,"n. 思朋斯（男子名, 等于Spencer）"
dinner-parties,,1,(dinner-party 的复数) n. 宴会
traveler,'trævlә,1,"n. 旅行者, 游客, 旅客, 旅行推销员, 活动起重架, 行车, 临时记帐单"
mingle,'miŋgl,1,v. (使)混合
pertinacity,.pә:ti'næsәti,1,"n. 执拗, 顽固, 顽强, (疾病的)难治"
respective,ri'spektiv,1,"a. 分别的, 各自的"
hosmer,,1," [人名] 霍斯默; [地名] [加拿大、美国] 霍斯默"
three-penny,,1,
sported,,1,"vt.& vi. 炫耀, 给人看, 玩弄（sport的过去式与过去分词形式）"
terror,'terә,1,"n. 恐怖, 可怕的人\n[医] 惊吓, 惊悸"
marten,'mɑ:tin,1,"n. 貂, 貂皮"
resources,,1,n. 资源；物力（resource的复数）
locust,'lәukәst,1,"n. 蝗虫, 蚱蜢, 蝉"
shy,ʃai,1,"n. 惊跳, 惊避\na. 胆怯的, 畏缩的, 迟疑的, 羞怯的\nvi. 惊退, 乱投, 乱掷, 厌恶, 避开\nvt. 乱投, 乱掷"
avenge,ә'vendʒ,1,"vt. 为...报复, 报仇"
unequal,.ʌn'i:kwәl,1,"a. 不相等的, 不规则的, 不能胜任的\n[经] 不平均的, 不等的"
whir,hwә:,1,"n. 呼呼声, 飕飕声\nvi. 作呼呼声, 发飕飕声\nvt. 使呼呼响"
internecine,.intә'ni:sain,1,"a. 互相残杀的, 两败俱伤的, 致命的\n[法] 互相残杀的, 两败俱伤的, 杀人的"
shared,ʃεәd,1,a. 共享的
pitted,'pitid,1,"a. 有凹痕的, 有麻点的, 去核的"
previous,'pri:viәs,1,"a. 早先的, 前面的, 过急的\n[法] 以前的, 生前的, 前述的"
duellum,,1,
successfully,sәk'sesfjli,1,"adv. 成功, 结果良好, 有成就"
eh,ei,1,interj. 啊!嗯!是吗?好吗?\n[医] 氧化还原电位
troop,tru:p,1,"n. 军队, 一群, 一队\nvi. 群集, 结队, 成群而行"
struggling,'strʌgliŋ,1,"a. 努力的, 奋斗的, 苦斗的"
willingly,'wiliŋli,1,"adv. 自动地, 欣然地"
derision,di'riʒәn,1,n. 嘲笑
mediterranean,,1,
brister,,1," [人名] [英格兰人姓氏] 布里斯特 Bristow的变体"
olaus,,1,
magnus,'mæ^nәs,1,[医] 大的
ungainly,.ʌn'geinli,1,"a. 难看的, 不优雅的, 粗陋的"
thirteen,'θә:'ti:n,1,"num. 十三, 十三个"
tapping,'tæpiŋ,1,"n. 轻敲声, 开孔, 导出液体, 放腹水, 分支, 抽头, 分流, 缠绝缘带, 出钢, 出渣\n[化] 放液; 割浆; 割胶; 采脂; 采割松脂"
wounded,,1,"a. 受伤的\n[法] 受伤者; 受伤的, 受了损害的"
jaws,jɒ:z,1,"n. 口, 狭口, 咽喉, 险地"
jerbilla,,1,
sly,slai,1,"a. 狡猾的, 诡密的, 俏皮的, 偷偷摸摸的"
colymbus,,1,
ecstasy,'ekstәsi,1,"n. 狂喜, 心醉神迷, 忘形\n[医] 入迷"
callow,'kælәu,1,"a. 年轻而无经验的, (鸟)羽毛未丰的\n[机] 无羽毛的"
generously,,1,adv. 宽大地；慷慨地；丰盛地
evidently,'evidәntli,1,"adv. 明显地, 根据现有证据来看"
budding,'bʌdiŋ,1,"a. 萌芽的, 发育期的, 初露头角的\nn. 发芽"
manoeuvred,mə'nuːvə,1,vi. 调动；演习；用策略\nvt. 诱使；操纵；耍花招\nn. 策略（等于maneuvre）
stately,'steitli,1,"a. 庄严的, 宏伟的"
harrowed,ˈhærəud,1,"a. 忧伤的, 痛苦的\nv. 耙地( harrow的过去式和过去分词 ); 折磨, 使苦恼"
burrows,,1,
guide,gaid,1,"n. 引导者, 导游, 指南, 路标\nvt. 指导, 支配, 管理, 带领, 操纵\nvi. 任向导\n[计] 辅助线"
unfinished,.ʌn'finiʃt,1,a. 未完成的
sleeve,sli:v,1,"n. 袖子, 套管\nvt. 缝上袖子"
appendages,ə'pendɪdʒɪz,1,n. 附属物( appendage的复数形式 ); 依附的人; <生>附属器官; 附属肢体（如臂、腿、尾等）
engagement,in'geidʒdmәnt,1,"n. 诺言, 约会, 婚约, 交战\n[医] 衔接"
aeneas,,1,
quickly,'kwikli,1,adv. 很快地
finger,'fiŋgә,1,"n. 手指, 指状物, (手套的)手指部分, 指针\nv. 用手指拨弄, 伸出\n[计] 网络命令"
bulldogs,ˈbuldɔɡz,1,n. 斗牛犬( bulldog的复数形式 )
struggles,ˈstrʌɡlz,1,n. 打斗( struggle的名词复数 )\nv. 搏斗( struggle的第三人称单数 ); 奋斗; 努力; 争取
matted,'mætid,1,"a. 铺席子的, 织结的, 纠缠的, 暗淡的"
cunning,'kʌniŋ,1,"a. 狡猾的, 巧妙的, 可爱的\n[法] 狡猾的的, 狡诈的, 熟练的"
phoebe,,1,
battle-field,,1,战场
treed,tri:d,1,"育林的, 植树的"
detected,,1,a. 检测到的
scour,'skauә,1,"vt. 擦亮, 洗涤, 清洗, 冲刷成, 急速穿过\nvi. 擦, 洗, 冲刷, 腹泻, 急速穿行\nn. 擦, 洗, 腹泻, 洗涤剂"
sweetbriers,,1,
wrestled,ˈresld,1,v. （与某人）搏斗( wrestle的过去式和过去分词 ); 扭成一团; 扭打; <体>（与…）摔跤
ghastly,'gɑ:stli,1,"a. 可怕的, 惨白的, 极坏的\nadv. 可怖地, 惨白地"
divest,dai'vest,1,"vt. 使摆脱, 使脱去, 夺去\n[经] 取消权力"
spitting,'sptiŋ,1,v. 吐痰；啐唾沫；吐出；用炙叉叉住（spit的ing形式）
conical,'kɔnikәl,1,"a. 圆锥形的, 圆锥的\n[计] 圆锥的"
shaded,,1,a. 荫蔽的；色彩较暗的
afar-,,1,
hotel,hәu'tel,1,"n. 旅馆, 客栈"
witnessing,,1,"[法] 作证, 证明, 确认"
dumps,dʌmps,1,"n. 忧郁；废物, 垃圾场（dump的复数）"
suspected,sә'spektid,1,a. 有嫌疑的
nourished,'nʌrɪʃt,1,a. 滋养的\nv. 养育( nourish的过去式和过去分词 ); 喂养; 保持; 增长（情绪等）
rug,rʌg,1,"n. 小块地毯, 揭露某人"
along-drawn,,1,
worm,wә:m,1,"n. 虫, 蠕虫, 小人物, 螺纹, 蜗杆\nvi. 蠕行, 慢慢前进\nvt. 使蠕行, 慢慢地走, 除虫\n[计] 蠕虫病毒"
crevice,'krevis,1,n. 裂缝\n[医] 缝
expulsion,ik'spʌlʃәn,1,"n. 逐出, 开除, 驱逐, 排气\n[医] 逼出"
throat,θrәut,1,"n. 咽喉, 喉咙, 嗓音\nvt. 用喉音说, 开沟于"
calculate,'kælkjuleit,1,"v. 计算, 预测, 计划, 打算"
long-winded,'lɔŋ'windid;'lɔ:ŋ-,1,"a. 气息长的, 冗长的, 罗唆的"
chase,tʃeis,1,"n. 追求, 狩猎, 追逐\nvt. 追捕, 追逐, 雕刻, 在...上镶嵌宝石\nvi. 追赶, 奔跑"
bo,bәu,1,"n. 体臭, 汗臭, 狐臭, 暂时无法满足的订货, 戏院票房, 戏院售票处, 分支机构"
roll,rәul,1,"n. 卷, 滚动, 名单, 案卷, 压路机\nvi. 滚, 滚动, 飘流, 起伏, 卷, 绕\nvt. 使滚动, 卷, 绕"
spin,spin,1,"n. 旋转, 自旋, 疾驰, 情绪低落\nvt. 纺织, 纺, 使旋转, 编造\nvi. 纺纱, 吐丝, 作茧, 结网, 旋转, 自旋, 疾驰"
whinnering,,1,
dresden,,1,
manifested,ˈmænifestid,1,"a. [医]已显示的, 证明的\nv. 清楚表示( manifest的过去式和过去分词 ); 显露; 显现; 使人注意到"
christiern,,1,
fattened,ˈfætnd,1,v. 喂肥( fatten的过去式和过去分词 ); 养肥（牲畜）; 使（钱）增多; 使（公司）升值
precocious,pri'kәuʃәs,1,"a. 早熟的, 像大人的\n[医] 早熟的"
reckless,'reklis,1,"a. 不介意的, 大意的, 鲁莽的, 不顾后果的\n[法] 不注意的, 粗心大意的, 鲁莽的"
woodyard,,1,n. 堆木场
operations,,1,n. 运作；运营；业务操作（operation的复数）
battles,,1,n. 战争；竞争（battle的复数）
circumstantial,.sә:kәm'stænʃәl,1,a. 依照情况的
fur,fә:,1,"n. 毛皮\nvt. 以毛皮制作, 使生苔, 使生水垢\nvi. 生苔, 积水垢"
unweariable,,1,
concluding,kәn'klu:diŋ,1,"a. 结束的, 最后的"
moments,,1,n. 片刻（moment复数形式）
coursing,'kɔ:siŋ,1,n. 追赶；奔驰；携带猎犬狩猎
breastplate,'brestpleit,1,"n. 护胸甲, 腹甲, 胸革带"
polk,pɔlk,1,vi. [口]跳波尔卡舞
reappearing,ˌri:əˈpiərɪŋ,1,v. 再（出）现( reappear的现在分词 )
haunted,'hɔ:ntid,1,"a. 常出现鬼的, 闹鬼的"
wounds,,1,"n. 枪伤, 伤处（wound复数）"
leaned,,1,lean的过去式和过去分词
displayed,dis'pleid,1,a. 显示的
angleworms,'æŋɡlwɜːm,1,n. 蚯蚓（尤指用作钓饵的）
innocents,'ɪnəsnts,1,n. 无辜者（尤指天真无邪的孩子）( innocent的复数形式 )
imperialists,ɪmˈpɪərɪəlɪsts,1,n. 帝国主义者( imperialist的复数形式 )
morethan,,1,
resist,ri'zist,1,"v. 抵抗, 耐得住, 抵制, 反抗\nn. 防染材料"
vales,veɪlz,1,"n. 谷, 山谷( vale的复数形式 )"
red-,,1,
tread,tred,1,"n. 踏, 步态, 梯级, 交尾, 鞋底\nvi. 踏, 行走, 交尾\nvt. 踩, 踏, 践踏, 跳(舞)"
des,,1,
fugitive-slave,,1,
farm-houses,,1,
pilpay,,1,
redant,,1,
luther,'lu:θә,1,n. 卢瑟（男子名）
tack,tæk,1,"n. 平头钉, 大头钉, 粗缝针脚, 行动方针, 食物\nvt. 以大头针钉住, 附加"
whirlwind,'hwә:lwind,1,n. 旋风
pretending,,1,v. 假装；伪装（pretend的现在分词）
bellum,'belәm,1,[法] 国与国间的战争
republicans,,1,
locks,,1,n. 锁；水闸；锁定器（lock的复数）
muff,mʌf,1,"n. 暖手筒, 笨人, 接球失误\nvt. 弄糟, 错过\nvi. 行为笨拙"
fluttered,ˈflʌtəd,1,"v. 飘动( flutter的过去式和过去分词 ); （心）快速跳动; 振翼, 拍翅膀"
shield,'ʃi:ld,1,"n. 盾, 防卫物, 保护者, 屏蔽\nvt. 保护, 遮蔽, 屏蔽, 庇护, 挡开, 避开\nvi. 起保护作用"
davis,'deivis,1,n. 戴维斯（男子名）
presidency,'prezidәnsi,1,"n. 总统职权, 总裁职位"
kittens,ˈkitnz,1,n. 小猫( kitten的名词复数 )\nv. 小猫( kitten的第三人称单数 )
1842,,1,
flatted,,1,vt. 使变平（flat的过去式与过去分词形式）
legions,ˈli:dʒənz,1,"n. 古罗马军团( legion的复数形式 ); 众多, 大量"
assiduously,ə'sidʒuəsli,1,adv. 刻苦地；勤勉地
oon,,1,abbr. 面向对象的数值计算（object-oriented numerics）
flutter,'flʌtә,1,"n. 摆动, 鼓翼, 烦扰\nvi. 摆动, 鼓翼, 烦扰\nvt. 拍(翅), 使焦急\n[计] 颤动"
a-hunting,,1,
onel,,1,
unruffled,.ʌn'rʌfld,1,"a. 不起皱的, 不骚动的, 不混乱的, 安定的"
eugenius,,1,
moult,mәult,1,"n. 换毛, 脱毛\nv. 脱毛, 换毛"
paintings,,1,n. 图画；涂漆；印刷品（painting的复数）
dishabille,.disæ'bi:l,1,"n. 穿着随便, 随便, 便服, 便装"
horn,hɒ:n,1,"n. 角, 角质, 喇叭, 号角\na. 角制的\nvt. 用角触, 长角于"
sprang,spræŋ,1,spring的过去式
canine,'keinain,1,"n. 犬齿, 犬\na. 犬的, 似犬的, 犬科的"
demoniac,di'mәuniæk,1,"a. 着魔的, 恶魔的\nn. 着魔的人"
webster,,1,
bench,bentʃ,1,n. 长椅子\n[机] 台
tetrao,,1,
oozing,'u:zɪŋ,1,"v. （浓液等）慢慢地冒出, 渗出( ooze的现在分词 ); 使（液体）缓缓流出; （浓液）渗出, 慢慢流出"
contending,,1,[计] 争先的
sweet-fern,,1,
yours,juәz,1,"pron. 你的(东西), 你们的(东西)"
pontificate,pɒn'tifikit,1,"vi. 自负地谈论, 执行教皇职务"
trout-,,1,
manages,,1,v. 管理；负责；控制；设法对付（manage的三单形式）
roiling,rɔɪlɪŋ,1,v. 搅混（液体）( roil的现在分词 ); 使烦恼; 使不安; 使生气
spying,,1,"[法] 间谍活动, 侦探"
buttrick-,,1,
remnant,'remnәnt,1,"n. 剩余, 零料, 遗迹\na. 剩余的, 残余的"
nicholas,'nikәlәs,1,n. 尼古拉斯（男子名）
sweden,,1,
tricks,,1,"n. 技巧, 诀窍；骗局（trick的复数形式）"
exposing,,1,"[法] 陈列, 遗弃, 露体"
door-knobs,,1,
underneath,.ʌndә'ni:θ,1,adv. 在下面\nprep. 在...的下面
grassy,'græsi,1,"a. 草绿色的, 象草的, 长满草的"
theirhouse,,1,
shoots,,1,n. 嫩枝
patriots,ˈpeitriəts,1,"n. 爱国者, 爱国主义者( patriot的复数形式 )"
blanchard,,1,
male,meil,1,"n. 男人, 雄性动物\na. 男性的, 雄性的, 有力的"
match,mætʃ,1,"n. 比赛, 火柴, 对手\nvt. 使相配, 使比赛, 与...竞争\nvi. 结婚, 相配\n[计] 比较"
angry,'æŋgri,1,"a. 生气的, 愤怒的"
tumultuous,tju:'mʌltʃuәs,1,"a. 吵闹的, 纷乱的, 骚乱的\n[法] 喧嚣的, 骚乱的, 凶猛的"
thier,,1,(thy 的比较级) pron. 你的
delayed,di'leid,1,a. 定时的；延时的
unwise,'ʌn'waiz,1,"a. 愚蠢的, 欠考虑的, 不明智的, 轻率的"
undersized,'ʌndә'saizd,1,"a. 小于一般尺寸的, 不够大的, 小型的\n[化] 尺寸过小的"
mewing,mju:ɪŋ,1,"v. 作猫或海鸟叫, 咪咪叫( mew的现在分词 )"
sling,sliŋ,1,"n. 投石器, 抛掷, 吊索, 吊钩\nvt. 用投石器投掷, 用吊钩吊上, 吊起"
resolve,ri'zɒlv,1,"vi. 决定, 分解, 决心\nvt. 使分解, 解析, 解决, 消除, 决心\nn. 决定之事, 决心, 坚决"
crumbs,,1,[化] 粒状生胶; 废胶末
clucking,klʌkɪŋ,1,"v. （母鸡）咯咯声( cluck的现在分词 ); <俚>傻瓜, 笨蛋"
suspecting,səˈspektɪŋ,1,v. 猜疑（是）( suspect的现在分词 ); 怀疑; 不信任; 怀疑…有罪
limpid,'limpid,1,"a. 清澈的, 透明的, 平静的"
smelled,,1,smell的过去式和过去分词
berrying,'berɪ,1,"n. 浆果（葡萄, 番茄等）\nvi. 采集浆果\nn. (Berry)人名；(法、英、德、意、葡)贝里；(匈)拜里"
membrane,'membrein,1,"n. 薄膜, 膜, 羊皮纸\n[化] 膜; 隔膜"
adult,'ædʌlt,1,"n. 成人, 成虫\na. 成年的, 成熟的"
signal,'signl,1,"n. 信号, 暗号, 近因, 导火线\nvt. 向...作信号, 标志, 用信号通知\nvi. 发信号\na. 作为信号的, 显著的\n[计] 信号"
feeler,'fi:lә,1,"n. 触角, 试探者, 试探手段"
backs,,1,"n. 后背, 脊背；后卫（back的复数形式）"
widen,'waidn,1,"vt. 弄宽, 加宽, 扩大\nvi. 变宽, 扩大"
silly,'sili,1,"a. 愚蠢的, 糊涂的"
roosts-,,1,
coeval,kәu'i:vәl,1,a. 同时代的\nn. 同时代的人
alarm,ә'lɑ:m,1,"n. 惊恐, 警报, 警钟\nvt. 使惊恐, 警告\n[计] 报警信号"
swum,swʌm,1,swim的过去分词
resolutely,,1,adv. 坚决地；毅然地
tumblings,,1,
attraction,ә'trækʃәn,1,"n. 吸引, 吸引人的事物, 吸引力\n[医] 吸引"
first-mentioned,,1,
startled,,1,v. 震惊（startle的过去分词）
slanting,'slɑ:ntiŋ,1,"a. 倾斜的, 歪斜的"
shavings,,1,n. 刨花；剃须（shaving的复数形式）
skewer,skju:ә,1,"n. 串肉棒, 烤肉叉子, 针状物\nvt. 刺穿, 串住, 讽刺"
cements,siˈments,1,v. 粘牢( cement的第三人称单数 ); 巩固; （用水泥、胶等）粘结; 在…上抹水泥
carbuncles,ˈkɑ:bʌŋklz,1,"n. 红榴石, 红宝石, 痈( carbuncle的复数形式 )"
saddle-bow,,1,
manoeuvre,mә'nu:vә,1,"n. 调遣, 演习, 策略\nvi. 调动, 演习, 用策略\nvt. 调动, 操纵"
smoothness,'smu:ðnis,1,"n. 柔滑, 平滑, 平坦\n[化] 平稳性; 平稳度"
ascend,ә'send,1,"vi. 上升, 追溯, 登高\nvt. 攀登"
pear,pєә,1,"n. 梨子, 梨树, 梨木\n[机] 梨木"
resembled,riˈzembld,1,"v. 像…, 类似于( resemble的过去式和过去分词 ); 效仿"
sufferer,'sʌfәrә,1,"n. 受难者, 被害者, 患者\n[法] 受害者, 受难者"
beforet,,1,
imagining,iˈmædʒinɪŋ,1,v. 想( imagine的现在分词 ); 想像; 料想; 误认为
miscalculated,mɪsˈkælkjəˌleɪtid,1,"v. （对数字、时间等）计算错误, 算错( miscalculate的过去式和过去分词 ); （对…）判断错误"
serenely,sə'ri:nlɪ,1,"adv. 安详地, 沉着地, 宁静地"
cider,'saidә,1,"n. 苹果汁, 苹果酒\n[建] 苹果汁"
thumb,θʌm,1,"n. 拇指\nvt. 以拇指拨弄, 笨拙地摆弄, 用拇指翻旧, 迅速翻阅, 作搭车手势"
charged,tʃɑ:dʒd,1,"a. 充满强烈感情的, 带电的, 气氛紧张的"
patriotism,'peitriәtizm,1,"n. 爱国心, 爱国精神, 爱国主义"
austerlitz,'ɔ:stəlits,1,n. 奥斯特利茨（捷克斯洛伐克中部一城市）
female,'fi:meil,1,"n. 女性, 女人, 雌性动物\na. 女性的, 女子的"
plunge,plʌndʒ,1,"n. 钻进, 跳进, 跳水, 跳水池, 猛跌, 落下, 投入, 开始从事, 盲目投资\nvi. 投入, 投身于, 跳进, 陷入, 下降\nvt. 使投入, 使插入, 使陷入, 使遭受"
wander,'wɒndә,1,"vi. 游荡, 漫步, 徘徊, 迷路, 离题, 蜿蜒\nvt. 在...漫游"
prayer,prєә. 'preiә,1,"n. 祈祷, 恳求, 祷辞, 祈祷者"
flew,flu:,1,fly的过去式
raccoon,ræ'ku:n,1,"n. 浣熊, 浣熊毛皮"
excitement,ik'saitmәnt,1,"n. 刺激, 兴奋\n[医] 兴奋, 激动"
guard,gɑ:d,1,"n. 守卫者, 警戒, 护卫队, 防护装置\nvt. 保卫, 看守, 当心\nvi. 防止, 警惕, 警卫, 看守"
airs,,1,"n. 装腔作势, 摆架子\n[计] 自动情报检索系统"
glacialis,,1,
gilian,,1,n. 吉莲（女子名）\n [人名] 吉利恩，吉莉恩（女名）
muzzle,'mʌzl,1,"n. 动物之鼻口, 口套, 枪口\nvt. 戴口套于, 使缄默"
looning-,,1,
invalides,,1,
nimbly,'nimbli,1,"adv. 敏捷地, 机敏地"
stripes,,1,n. 条子布；条纹布（stripe复数形式）
milkweed,'milkwi:d,1,n. 马利筋\n[医] 马利筋属植物
elbow,'elbәu,1,"n. 手肘, 弯头, 扶手\nv. 用手肘推开, 推挤"
umbellus,,1,
theloon,,1,
reaped,ri:pt,1,"v. 收割庄稼, 收获( reap的过去式和过去分词 ); （因自己或他人所为）获得（某事物）"
groundnuts,ˈɡraundnʌts,1,n. 落花生( groundnut的复数形式 )
weeding,,1,n. 除草；除杂草；（图书馆馆藏）汰旧更新
pierce,piәs,1,"vt. 刺穿, 穿透, 打眼于, 洞悉, (声音)响彻, (亮光)照进, 深深地打动\nvi. 刺入, 穿入, 透入, 进入"
prolific,prәu'lifik,1,"a. 有生殖力的, 多产的, 丰富的\n[医] 多育的, 多产的, 繁殖的"
jobs,dʒɔbs,1,n. 工作（job的复数形式）
dodged,dɔdʒd,1,v. 闪躲( dodge的过去式和过去分词 ); 回避
battle-cry,,1,呐喊；战斗口号；标语（体育竞赛中）
hybrids,ˈhaibridz,1,n. 杂交生成的生物体( hybrid的复数形式 ); 杂交植物（或动物）; 杂种; （不同事物的）混合物
angrily,'æŋgrili,1,adv. 愤怒地
cooly,'ku:li,1,n. 苦力
contested,kənˈtestid,1,"v. 争夺, 竞争( contest的过去式和过去分词 ); 争辩, 提出异议"
execution,.eksi'kju:ʃәn,1,"n. 实行, 完成, 执行, 死刑\n[计] 执行"
lands-,,1,
essence,'esns,1,"n. 实质, 本质, 香精\n[化] 香精"
probe,prәub,1,"n. 探索, 调查, 探针, 探测器\nv. 用探针探测, 调查, 探索"
wiry,'waiәri,1,"a. 金属线制的, 瘦长结实的\n[医] 弦样的(指脉搏)"
bunker,'bʌŋkә,1,"n. 煤仓, 沙坑, 暗堡\nvt. 击入沙坑, 使陷入困境"
threaded,θ'redid,1,a. 有线状图案装饰的
rifles,,1,n. 来福枪；卡宾枪；步枪（rifle复数）
veerand,,1,
tubs,tʌbz,1,n. 盆( tub的复数形式 ); 浴盆; 一桶的量; 笨拙缓慢的船
nothinglike,,1,
obedient,ә'bi:djәnt,1,"a. 服从的, 顺从的, 孝顺的\n[法] 服从的, 顺从的, 忠顺的"
otter,'ɒtә,1,"n. 水獭, 水獭皮"
hireling,'haiәliŋ,1,"n. 雇工, 可被雇用者, 佣工, 雇员\na. 被雇用的"
displaying,,1,v. 展出；使展现；显示（display的现在分词形式）
ware,wєә,1,"n. 物品, 器具, 货物, 商品, 陶器\nvt. 留心, 小心\na. 知道的, 意识到的, 留神的"
blacks,,1,n. 黑人（black的复数）
union,'ju:njәn,1,"n. 联盟, 联合, 结合, 工会\n[化] 联合; 联管节; 活接头"
disappears,ˌdisəˈpiəz,1,"v. 不见, 消失( disappear的第三人称单数 ); 不复存在"
reconnoitre,.rekә'nɒitә,1,"v. 侦察, 勘探"
mem,,1,
woodcock,'wudkɒk,1,n. 丘鹬
gnawing,'nɒ:iŋ,1,"n. 咬, 不断的苦痛\na. 咬的, 令人苦恼的"
huberis,,1,
