word,phonetic,count,translation
attract,ә'trækt,1,"vt. 吸引, 诱惑\nvi. 有吸引力"
aware,ә'wєә,1,"a. 知道的, 有觉悟的"
awe,ɒ:,1,n. 敬畏\nvt. 使敬畏
bar-room,,1,酒吧间
beacon,'bi:kn,1,"n. 烽火, 灯塔\nv. 照亮"
bean,bi:n,1,n. 豆子\n[化] 油嘴; 豆
befriended,bɪˈfrendid,1,"v. 以朋友的方式对待, 照顾( befriend的过去式和过去分词 ); 帮助"
bended,'bendid,1,a. 弯曲的
black-schooner,,1,
blues,blu:z,1,"n. 勃鲁斯乐曲, (非正式)伤感的, 伤心的\n[医] 忧闷, 沮丧"
bolt,bәult,1,"n. 门闩, 螺钉, 筛子, 闪电, 意外事件\nvt. 闩住, 发射, 脱口而出, 筛, 囫囵吞下\nvi. 囫囵吞枣, 射箭, 脱缰, 退出党派\nadv. 突然"
borne,bɔ:n,1,v. 忍受；负荷；结果实；生子女（bear的过去分词）
bottle,'bɒtl,1,"n. 瓶子, 酒瓶\nvt. 装瓶, 抑制, 围困"
bright-town-,,1,
brighton-,,1,
brook,bruk,1,n. 小溪\nvt. 容忍
bumblebee,"'bʌmbl,bi:",1,n. [动]大黄蜂
burden,'bә:dn,1,"n. 负担, 重载, 担子, 责任\nvt. 装货于, 烦扰, 使负担"
candles,,1,"n. 蜡烛, 烛台（candle复数形式）"
cards,,1,"n. (playing cards)(正式)一副纸牌, 一副扑克牌, 纸牌游戏, 打扑克"
ceaseless,'si:slis,1,"a. 不停的, 不断的"
cheered,,1,v. 欢呼（cheer的过去分词）
cheese,tʃi:z,1,n. 乳酪\n[化] 干酪
chip,tʃip,1,"n. 屑片, 薄片, 碎片\nvt. 削, 切, 削成碎片, 使摔倒, 凿\nvi. 削下屑片\n[计] 孔屑; 组件; 晶片; 芯片"
cider-,,1,
cigar,si'gɑ:,1,n. 雪茄
circumstances-,,1,
cloudy,'klaudi,1,"a. 多云的, 有愁容的, 云的, 浑浊的\n[建] (混)浊的"
companion,kәm'pænjәn,1,"n. 朋友, 陪伴, 指南, 升降口围罩\nvt. 陪伴"
companionable,kәm'pænjәnәbl,1,"a. 友善的, 好交际的"
comparisons,kəm'pærɪsnz,1,n. 比较( comparison的复数形式 ); [修辞学]比喻; [语法学]（形容词或副词的）比较等级; 类似
compel,kәm'pel,1,"vt. 强迫, 迫使"
concern,kәn'sә:n,1,"n. 关心, 忧虑\nvt. 与...有关, 使担心, 使挂念"
congenial,kәn'dʒi:njәl,1,"a. 协调的, 一致的, 适意的, 趣味相同的"
congregate,'kɒŋgrigeit,1,"v. (使)集合, (使)聚集\na. 集合在一起的, 集体的"
connect,kә'nekt,1,"v. 连接, 联合, 联系"
consequences,ˈkɔnsikwənsiz,1,n. 重要（性）( consequence的复数形式 ); 结果; 重要地位; 因果关系
conspicuous,kәn'spikjuәs,1,"a. 显著的, 显眼的, 出众的"
consumes,kənˈsju:mz,1,v. 消耗( consume的第三人称单数 ); 烧毁; 大吃; 使充满（强烈的感情）
contented,kәn'tentid,1,"a. 满足的, 心安的"
convey,kәn'vei,1,"vt. 传达, 运输, 转让\n[经] 转让(财产等), 搬运"
coolest,,1,a. 最酷的；棒的
criticism,'kritisizm,1,"n. 批评, 评论, 非难\n[法] 批判, 批评, 评论"
cup-bearer,,1,
dandelion,'dændilaiәn,1,n. 药蒲公英\n[化] 蒲公英
darkness-,,1,
dash,dæʃ,1,"n. 冲撞, 破折号, 短跑\nvi. 猛冲, 冲撞\nvt. 泼溅, 使猛撞, 搀和, 使破灭, 使沮丧"
decaying,,1,n. 颓坏；衰减；腐蚀作用
delicious,di'liʃәs,1,a. 美味的
delight,di'lait,1,"n. 高兴, 愉快\nvt. 使高兴, 乐于\nvi. 感到高兴(或愉快、快乐)"
deluge,'delju:dʒ,1,"n. 大洪水, 泛滥\nvt. 使泛滥"
dervis,,1,
destroy,di'strɒi,1,"vt. 破坏, 毁坏, 消灭"
devils,,1,n. 魔鬼；恶魔（devil的复数形式）
diligent,'dilidʒәnt,1,"a. 勤勉的, 用功的"
dipped,'dɪpt,1,v. 浸( dip的过去式和过去分词 ); （把烛芯浸在融蜡里）制造（蜡烛）; 把（汽车前灯）的远光调为近光; 洗药水浴
disk,disk,1,"n. 圆盘, 磁盘\n[计] 磁盘"
dissipating,ˈdisipeitɪŋ,1,"v. 驱散, 消失( dissipate的现在分词 ); 浪费"
doubted,dautid,1,"v. 怀疑, 疑惑( doubt的过去式和过去分词 )"
dreams,,1,"n. 梦想, 美梦（dream的复数形式）"
drear,driә,1,(=dreary) adj.阴沉的
dreary,'driәri,1,a. 沉闷的
drinks,,1,"n. 饮料, 饮品；喝酒（drink复数）"
drops,,1,"n. 药水, 滴剂\n[化] 滴剂"
dwells,dwelz,1,"v. 居住, 住( dwell的第三人称单数 )"
elbows,ˈelbəuz,1,"n. 肘( elbow的名词复数 ); （衣服的）肘部; （衣服的）肘部; （管子、烟囱等的）弯处\nv. 用肘推, 用肘挤( elbow的第三人称单数 )"
entity,'entiti,1,"n. 实体, 实存物, 存在\n[计] 实体"
entries,,1,n. 进入；（词典所列的）词目（entry的复数形式）
entry,'entri,1,"n. 登录, 条目, 进入, 入口, 报关\n[计] 登录项, 输入项, 条目"
environ,in'vaiәrәn,1,"vt. 包围, 环绕"
esculapius,,1,
etiquette,eti'ket,1,"n. 礼仪, 礼节, 成规\n[法] 规则, 成规, 礼节"
evenings,'i:vniŋz,1,"n. 每晚, 在任何晚上"
evergreen,'evәgri:n,1,"n. 常绿树, 常绿植物\na. 常绿的"
executed,ˈeksikju:tid,1,v. 执行（法令）( execute的过去式和过去分词 ); （按计划或设计）作成; 履行; 演（戏）
exhaustion,ig'zɒ:stʃәn,1,"n. 抽空, 耗尽, 疲惫, 筋疲力尽\n[化] 抽空"
exhibition,.eksi'biʃәn,1,"n. 表现, 展览会, 展览品\n[医] 投药, 展览, 展出"
fables,ˈfeiblz,1,"n. 寓言( fable的复数形式 ); 神话, 传说"
factory-,,1,
fatness,'fætnis,1,"n. 肥胖, 油腻\n[医] 肥胖[症]"
favored,'feivәd,1,"a. 有利的, 受惠的, 幸运的"
fenced,fenst,1,v. 围以栅栏( fence的过去式和过去分词 ); 搪塞; 支吾; 回避
fiction,'fikʃәn,1,"n. 小说, 虚构故事\n[法] 虚构的事实, 捏造, 拟制"
fireside,'faiәsaid,1,"n. 炉边, 家庭, 家庭生活\na. 在火炉边的, 非正式的"
fished,fiʃt,1,v. 捕鱼( fish的过去式和过去分词 ); 钓鱼; 摸出; 掏出
fluttering,ˈflʌtərɪŋ,1,"v. 飘动( flutter的现在分词 ); （心）快速跳动; 振翼, 拍翅膀"
forenoon,'fɒ:nu:n,1,"n. 午前, 上午"
fountainhead,'fauntinhed,1,"n. 水源, 源, 本源"
frequency,'fri:kwәnsi,1,"n. 频率, 频数\n[计] 频率"
friendliness,'frendlinis,1,"n. 友谊, 亲切, 亲密"
friendship,'frendʃip,1,"n. 友谊, 友爱, 友善"
fringed,frindʒd,1,"a. 具流苏的, 具的（等于fringy）；加穗的；带边饰的"
gathering,'gæðәriŋ,1,"n. 聚集, 集中, 采集\n[化] 富集"
girls,,1,n. 女孩（girl的复数）
goffe,,1,
gossips,ˈɡɔsips,1,n. 流言( gossip的名词复数 ); 闲谈; 爱拨弄是非的人; 八卦
grandest,,1,庄严的\n重大的\n豪华的\n壮丽的（ grand的最高级 ）
great-grandfather,",^reit'^rænd,fɑ:ðә(r)",1,n. 曾祖父
great-grandmother,",^reit'^rænd,mʌðә(r)",1,n. 曾祖母
grieve,gri:v,1,"vt. 使悲伤\nvi. 悲痛, 伤心"
grocery,'grәusәri,1,"n. 食品杂货店, 食品杂货业"
guarded,'gɑ:did,1,"a. 被防护着的, 被监视着的, 警戒着的"
guided,'ɡaidid,1,a. 有指导的；有向导的
harmless,'hɑ:mlis,1,"a. 无害处的, 未受损害的, 无辜的, 无恶意的\n[法] 无害的, 无恶意的, 无损害的"
hearts,,1,n. 心；中心；内心；同情心；心形物（heart的复数）
hearty,'hɑ:ti,1,"a. 诚恳的, 健壮的, 热烈的, 丰盛的"
heavy,'hevi,1,"a. 重的, 巨大的, 沉重的, 笨重的, 过度的\nadv. 沉重地\nn. 重物, 严肃角色"
hebe,'hi:bi,1,n. 赫柏（希腊神话中司青春的女神）
herb-doctor,,1,
hives,haivz,1,n. 荨麻疹\n[医] 荨麻疹
holiday,'hɒlәdi,1,"n. 假日, 假期, 节日\nvi. 度假"
hooks,,1,n. 钩子；挂钩（hook的复数）
horse-fly,,1,
humanely,hju:'meɪnlɪ,1,adv. 仁慈地; 人道地; 富人情地; 慈悲地
humanest,,1,
humorous,'hju:mәrәs,1,"a. 富幽默感的, 滑稽的, 诙谐的"
hygeia,,1,
identified,,1,a. 被认同者；经鉴定的；被识别的
imbibes,ɪmˈbaɪbz,1,v. 吸收( imbibe的第三人称单数 ); 喝; 吸取; 吸气
incidents,'ɪnsɪdənts,1,n. 发生的事( incident的复数形式 ); 小插曲; 敌对行动; 骚乱
indescribable,.indi'skraibәbl,1,"a. 不能用语言表达的, 不可名状的, 莫名其妙的"
indescribably,ˌɪndɪ'skraɪbəblɪ,1,adv. 不可名状地
indifferent,in'difәrәnt,1,"a. 漠不关心的, 无重要性的, 中立的\n[医] 中性的, 无作用的, 无亲和力的, 淡漠的"
indra,,1,
inquired,inˈkwaiəd,1,"v. 打听, 询问( inquire的过去式和过去分词 )"
insanity,in'sæniti,1,"n. 疯狂, 愚顽, 精神错乱\n[医] 精神病"
intense,in'tens,1,"a. 非常的, 强烈的, 紧张的, 热情的\n[医] 强的"
intentionally,,1,"adv. 故意地, 有意地"
intervene,.intә'vi:n,1,"vi. 插入, 调停, 干涉\n[经] 进场干预"
involved,in'vɔlvd,1,"a. 难懂的, 复杂的, 不易懂的, 卷入...之中的, 累及..., 与...有关, 被纠缠的\n[计] 包含, 涉及"
issue,'isju,1,"n. 发行, 问题, 后果, 流出, 出口, 争端\nvi. 发行, 流出, 造成...结果, 传下\nvt. 使流出, 放出, 发行, 发布, 发给"
january,,1,
joking,'dʒәukiŋ,1,"a. 戏谑的, 开玩笑的"
juno,,1,
kernel,'kә:nl,1,"n. 核心, 中心, 精髓, 内核\n[计] 内核"
knocked,nɔkt,1,"v. 敲, 击, 打( knock的过去式和过去分词 ); （心）怦怦跳; 把…撞击成（某种状态）; 批评"
legion,'li:dʒәn,1,"n. 军团, 军队, 众多的人"
lettuce,'letis,1,"n. 莴苣, 生菜, 纸币\n[医] 莴苣"
lightning,'laitniŋ,1,n. 闪电\nvi. 闪电\na. 闪电的
liked,,1,v. 喜欢（like的过去式）
lingering,'liŋɡәriŋ,1,a. 拖延的
links,liŋks,1,n. 高尔夫球场
listening,'lisniŋ,1,"n. 听, 监听\na. 助听用的"
loneliness,'lәunlinis,1,"n. 寂寞, 孤独, 清静"
lose,lu:z,1,"vt. 遗失, 损失, 丢失, 使失去, 错过, 浪费, 迷失, 使迷路, 输去, 使沉溺于\nvi. 受损失, 失败"
loud,laud,1,"a. 大声的, 不断的, 喧吵的\nadv. 高声地, 大声地"
lull,lʌl,1,"n. 暂停, 间歇, 稍息, 使人安静的东西\nvt. 使平静, 哄骗, 使安静\nvi. 变平静"
lusty,'lʌsti,1,"a. 健壮的, 精力充沛的"
maids,,1,abbr. 鼠艾滋病（the Mice AIDS）
manage,'mænidʒ,1,"vi. 处理\nvt. 管理, 控制, 维持, 达成, 经营, 运用"
medicines,'medsnz,1,n. 药( medicine的复数形式 ); 内服药; 医术; 医学
mercy,'mә:si,1,"n. 仁慈, 宽恕, 慈悲, 怜悯, 幸运\n[法] 权宜处置权, 决定权, 宽恕"
midsummer,'midsʌmә,1,"n. 仲夏, 夏至期\na. 仲夏的"
milky,'milki,1,"a. 乳状的, 乳白色的, 柔和的"
misanthrope,'mizәnθrәup,1,"n. 厌恶人类的人, 不愿与人来往者"
mock,mɒk,1,"n. 嘲笑, 戏弄, 模仿\na. 假的, 伪造的, 模拟的\nadv. 虚伪地\nvt. 嘲弄, 模仿, 使失望, 欺骗, 挫败\nvi. 嘲弄"
mop,mɒp,1,"n. 拖把, 鬼脸\nvt. 用拖把洗擦, 擦, 拭\nvi. 做鬼脸\n[计] 维护操作协议"
mullein,'mʌlin,1,[医] 毛蕊花
musty,'mʌsti,1,"a. 发霉的, 霉臭的, 落伍的"
nature-,,1,
noonday,'nu:ndei,1,n. 正午\na. 正午的
normal,'nɒ:ml,1,"n. 常态, 标准, 正常, 普通\na. 正常的, 正规的, 标准的, 师范的, 正态的\n[计] 标准, 普通"
notified,ˈnəutifaid,1,"v. 通知, 告知, 报告( notify的过去式和过去分词 )"
oblations,,1,"(oblation 的复数) n. 向上帝的供奉, 祭献, (对宗教、慈善业的)损献, 祭品"
occur,ә'kә:,1,"vi. 发生, 被想到, 存在"
ocean,'әuʃәn,1,"n. 海洋, 广阔, 许多, 一大片\n[法] 海洋, 海"
odorous,'әudәrәs,1,"a. 芬芳的, 臭的, 有气味的"
oppressed,,1,"a. 受压制的, 受压迫的"
orphan,'ɒ:fәn,1,"n. 孤儿\na. 无双亲的, 孤儿的\nvt. 使成孤儿\n[计] 弧体"
outlive,aut'liv,1,"vt. 比...经久, 比...活得长, 度过(风暴)而健在"
outlived,aʊtˈlɪvd,1,"v. 比（某人）长寿, 活到（某事）已被遗忘( outlive的过去式和过去分词 )"
outlying,'aut.laiiŋ,1,"a. 在外的, 边远的, 偏僻的, 题外的"
overtook,",әuvә'tuk",1,overtake的过去式
pail,peil,1,"n. 桶, 提桶"
panacea,.pænә'siә,1,"n. 万能药, 灵丹妙药\n[医] 万应药"
parrs,,1,
passably,'pɑ:sәbli;'pæs-,1,"adv. 可通行地, 还好"
pattering,ˈpætərɪŋ,1,"v. 发出急速轻的拍声, 嗒嗒地跑( patter的现在分词 )"
peeled,,1,a. 剥去皮的
pelting,'peltiŋ,1,"a. 没价值的, 微不足道的, (非正式)发怒的"
pill,pil,1,"n. 药丸, 弹丸, 屈辱, 胡说\nv. 做成药丸, 形成丸状, 服药丸, 挫败, 抢劫"
plainly,'pleinli,1,"adv. 清楚地, 明白地, 简单地, 朴素地, 直率地, 坦白地"
pleasantest,,1,a. 可爱的( pleasant的最高级 ); 令人愉快的; 有趣的; 晴朗的
politeness,pә'laitnis,1,"n. 有礼, 优雅"
poplar,'pɒplә,1,"n. 杨树, 杨木\n[医] 杨属植物(通常指白杨)"
pore,pɒ:,1,"n. 毛孔, 小孔, 气孔\nvi. 专心阅读, 细想, 钻研, 沉思, 注视\nvt. 使注视得"
pouts-,,1,
prevailed,priˈveild,1,v. 获胜( prevail的过去式和过去分词 ); 盛行; 说服; （ 思想、观点等）被接受
prevents,,1,v. 预防；阻止（prevent的第三人称单数）
prey,prei,1,"n. 被掠食者, 牺牲者\nvi. 捕食"
privacy,'praivәsi,1,"n. 隐私, 隐居, 秘密\n[计] 个人保密权"
profound,prә'faund,1,"a. 极深的, 深厚的, 深刻的, 渊博的"
protection,prә'tekʃәn,1,"n. 保护, 防卫, 贸易保护制度\n[计] 保护"
purify,'pjuәrifai,1,"vi. 变纯净\nvt. 使纯净, 净化, 提纯, 精炼"
quack,kwæk,1,"n. 鸭叫声, 冒牌医生, 冒充内行之人\na. 冒牌医生的\nv. 嘎嘎叫, 当冒牌医生, 夸大广告"
rains,,1,n. 雨季
realize,'riәlaiz,1,"vt. 了解, 实现, 使显得逼真, 变卖\nvi. 变卖"
reclaimed,,1,"a. 回收的, 再生的；翻造的"
recovery,ri'kʌvәri,1,"n. 恢复, 复原, 痊愈, 重获\n[计] 恢复"
recreate,'rekrieit,1,"v. (使)得到休养, (使)得到娱乐, 再创造"
recreation,.rekri'eiʃәn,1,"n. 娱乐, 消遣, 休息, 再创造\n[医] 娱乐, 休养"
relieved,ri'li:vd,1,"a. 宽慰的, 解除的, 减轻的"
remunerate,ri'mju:nәreit,1,"vt. 给与报酬, 赔偿, 酬劳"
reported,ri'pɔ:tid,1,a. 报告的；据报道的
resistless,ri'zistlis,1,"a. 不能抵抗的, 无抵抗力的"
restoring,,1,a. 恢复的
retreated,riˈtri:tid,1,v. 撤退( retreat的过去式和过去分词 ); 隐退; 离开; 规避
rightly,'raitli,1,"adv. 合适地, 正当地, 正确地"
rippled,,1,vt.& vi. 使泛起涟漪（ripple的过去式与过去分词形式）
rippling,'ripliŋ,1,"a. 起涟漪的, 潺潺流水般声音的"
roam,rәum,1,"v. 漫游, 闲逛, 徜徉\nn. 漫步, 漫游"
roar,rɒ:,1,"n. 吼, 咆哮, 轰鸣\nvi. 吼, 大声说出, 叫喊, 喧闹\nvt. 呼喊, 使轰鸣"
roars,,1,n. 怒吼
rot,rɒt,1,"n. 腐烂, 腐蚀, 败坏\nvi. 腐烂, 烂, 堕落, 憔悴\nvt. 使腐烂, 使腐朽, 使堕落"
ruddy,'rʌdi,1,"a. 红的, 红润的\nv. (使)变红"
ruffled,'rʌfld,1,a. 有褶饰边的；气恼的
sadness,'sædnis,1,"n. 悲哀, 悲伤"
sanctify,'sæŋktifai,1,"vt. 使神圣, 奉献给神, 使成为神圣之物"
sane,sein,1,"a. 神智健全的, 稳健的, 没病的, 合理的\n[医] 精神健全的"
scene,si:n,1,"n. 场, 情景, 镜头, 发生地点, 道具, 布景, 景色\n[化] 现场"
school-house,,1,
sees,,1,abbr. 扩展企业应用套件（Sage Extended Enterprise Suite）
sends,,1,vt. 发送（send第三人称单数）
separates,ˈseprəts,1,n. 可搭配穿着的女服\nv. 分开( separate的第三人称单数 ); （使）分离; 区分; 隔开
settler,'setlә,1,"n. 移民者, 解决者, 结算员\n[化] 沉淀池; 沉降器; 澄清槽"
sex,seks,1,"n. 性别, 性欲\nvt. 区别...的性别, 引起...的性欲"
sharing,'ʃeәriŋ,1,"[计] 共享, 公用"
shed,ʃed,1,"n. 车棚, 小屋, 脱落之物, 分水岭\nvt. 使流出, 放射, 脱落, 散发, 摆脱\nvi. 流出, 散布, 脱落"
shirt-sleeves,,1,"(shirt-sleeve 的复数) n. 衬衫袖子\na. 只穿衬衫的, 朴素的, 非正式的, 努力工作的"
shower,'ʃauә,1,"n. 阵雨, 淋浴, 一阵, 展出者, 显示者\nvi. 淋浴, 下阵雨\nvt. 淋湿, 倾注"
sigh,sai,1,"n. 叹息\nvi. 叹息, 渴望\nvt. 叹息着说"
simples,,1,n. (Simples)人名；(葡)辛普莱斯
situation,.sitju'eiʃәn,1,"n. 情形, 境遇, 位置\n[医] 情境, 处境"
skirts,,1,n. 裙子；短裙（skirt的复数形式）
skunk,skʌŋk,1,"n. 臭鼬, 臭鼬皮, 讨厌鬼\nvt. 使惨败, 欺骗"
snowy,'snәui,1,"a. 多雪的, 雪的, 被雪所覆盖着的, 下雪的"
sociable,'sәuʃәbl,1,"a. 好交际的, 社交的, 过社会生活的\nn. 联谊会"
soothed,su:ðd,1,v. 安慰( soothe的过去式和过去分词 ); 抚慰; 使舒服; 减轻痛苦
sorrel,'sɒ:rәl,1,"a. 栗色的\nn. 栗色, 栗色动物, 三岁雄鹿, 酸模, 酢浆草"
sound-conditioned,,1,
source,sɒ:s,1,"n. 来源, 水源, 根源, 原始资料, 源\n[计] 来源, 源程序"
special,'speʃәl,1,"n. 专辑, 专车, 号外, 特别的东西, 负有特别任务的人员\na. 特别的, 专门的, 特殊的, 额外的, 附加的, 特别亲密的"
spiral,'spairәl,1,"n. 螺旋形之物, 螺线\na. 螺旋形的, 盘旋的\nvi. 螺旋形下降, 螺旋形上升, 螺旋形行进\nvt. 使螺旋形行进"
steps,,1,n. （楼外的）台阶；步伐；步幅；步数
stopples,,1," [医]花粉盖"
stories,,1,n. 故事（story的复数）
stroll,strәul,1,"n. 闲逛, 漫步\nv. 闲逛, 漫步"
subjects,,1,n. 主题；被试者；学科；科目（subject的复数）
substance,'sʌbstәns,1,"n. 物质, 实质, 主旨, 资产, 本质, 牢固\n[化] 物质"
such-,,1,
suffice,sә'fais,1,"vi. 足够, 有能力\nvt. 满足"
surety,'ʃuәti,1,"n. 保证人, 保证, 担保\n[法] 保证人, 担保人, 保证"
sustaining,sә'steiniŋ,1,"a. 支持的, 持续的"
swelled,,1,swell的过去式和过去分词
tears,tiәz,1,n. 眼泪；泪水（tear复数形式）
terrific,tә'rifik,1,"a. 非常好的, 极端的, 可怕的"
theatrical,θi'ætrikl,1,"a. 剧场的, 夸张的, 戏剧性的\nn. 戏剧演出"
thunder-shower,,1,
ticket,'tikit,1,"n. 票, 券, 车票, 标签, 入场券, 证明书\nvt. 加标签于, 为...购票"
torrent,'tɒ:rәnt,1,"n. 奔流, 倾盆大雨, 倾注, 迸发"
toscar,,1,
touch,tʌtʃ,1,"n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力\nvt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动\nvi. 触摸, 接近, 涉及, 提到"
trace,treis,1,"n. 痕迹, 踪迹, 微量, 迹线, 缰绳\nvt. 追踪, 回溯, 描绘\nvi. 追溯, 沿路走"
tragedy,'trædʒidi,1,"n. 悲剧, 惨案, 悲剧作品\n[法] 惨事, 灾难, 不辛"
twigs,twiɡz,1,"n. 细枝, 嫩枝( twig的名词复数 )"
unaccountable,.ʌnә'kauntәbl,1,"a. 无法解释的, 无责任的\n[法] 难以申辩的, 不可解释的, 无关系的"
undiluted,.ʌndai'lju:tid,1,"a. 未淡化的, 未稀释的, 未搀水的, 未冲淡的\n[化] 未稀释的"
unequalled,,1,"a. 不等同的, 不能比拟的, 无敌的"
unfold,.ʌn'fәuld,1,"vt. 展开, 打开, 披露, 开展, 挑明\nvi. 伸展, 开花, 呈现"
unpleasant,.ʌn'pleznt,1,"a. 使人不愉快的, 使人厌恶的, 煞风景的"
untimely,.ʌn'taimli,1,"a. 不到时候的, 不合时令的, 不适时的"
unusually,ʌn'ju:ʒәli,1,"adv. 不寻常地, 异乎寻常地, (非正式)非常"
uplands,,1,n. 高地（upland的复数）
usher,'ʌʃә,1,"n. 引座员, 招待员\nvt. 引导, 招待\nvi. 作招待员"
ushered,ˈʌʃəd,1,"v. 引, 领, 陪同( usher的过去式和过去分词 )"
vary,'vєәri,1,"vt. 改变, 使多样化\nvi. 变化, 有不同, 违反"
vials,ˈvaɪəlz,1,n. 小瓶( vial的复数形式 ); 小玻璃瓶; 药水瓶; 郁积的情绪（如愤怒等）
views,,1,n. 景点；见解；查看；视图（view的复数）
villager,'vilidʒә,1,n. 村民
visions,,1,n. 视力；愿景；幻觉（vision的复数）
walking-stick,,1,n. 手杖
walnut,'wɒ:lnәt,1,n. 胡桃\n[机] 胡桃木
wand,wɒnd,1,"n. 棒, 棍, 杖"
warrant,'wɒ:rәnt,1,"n. 授权, 正当理由, 根据, 证明, 批准, 凭证, 令状, 委任状\nvt. 授权给, 保证, 担保, 批准, 使有正当理由"
watchmen-,,1,
wearisome,'wiәrisәm,1,"a. 使疲倦的, 使厌倦的, 乏味的"
weathercock,'weðәkɒk,1,"n. 风标, 随风倒的人"
weathers,ˈweðəz,1,"n. 天气, 气象( weather的名词复数 )"
westward,'westwәd,1,n. 朝西的方向\na. 向西的\nadv. 向西的
whalley,,1,
wildest,,1,狂热的\n荒凉的（wild 的最高级）
windy,'windi,1,"a. 多风的, 风强的, 腹胀的, 吹牛的"
witches,,1,n. 魔女；女巫（witch的复数）
wonders,,1,n. 奇观（wonder复数）
wreath,ri:θ,1,"n. 花圈, 花环, 圈状物\n[医] 花冠, 花冠体(细胞核分裂的一时期)"
yonder,'jɒndә,1,a. 那边的\nadv. 在那边\npron. 那边
