word,phonetic,count,translation
minutes,,2,"n. 会议记录\n[法] 备忘录, 会议记录, 审判记录"
shrill,ʃril,2,"n. 尖声\na. 尖锐的, 刺耳的\nvt. 尖声说出\nvi. 发出刺耳声"
sturdy,'stә:di,2,"a. 强健的, 健全的\n[医] 羊晕倒病, 羊蹒跚病"
advertised,,2,a. 广告的
shot,ʃɒt,2,"n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射\nvt. 装弹, 使成颗粒状\na. 杂色的, 交织着的, 渗透的, 点焊的, 破旧的\nshoot的过去式和过去分词"
rumbling,'rʌmb(ә)liŋ,2,"n. 隆隆声, 辘辘声"
precision,pri'siʒәn,2,"n. 精密, 精确, 精确度, 精度\na. 精密的, 精确的\n[计] 精度"
beneath,bi'ni:θ,2,prep. 在...下方\nadv. 在...下方
hissing,'hisiŋ,2,[电] 嘶嘶声
clock,klɒk,2,"n. 时钟, 计时器, (袜子上的)绣花边花\nvt. 绣花样, 记时, 记录\nvi. 记录时间\n[计] 时钟"
banks,bæŋks,2,"n. 银行；斜床；岸, 堤（bank的复数形式）"
reaching,ri:tʃɪŋ,2,"v. 到达( reach的现在分词 ); 联络; 伸出手臂, 延伸"
leaf,li:f,2,"n. 叶, 树叶, 花瓣, 页\nvi. 生叶, 翻书页\nvt. 在...上长叶, 翻...的页"
yesterday,'jestәdi,2,n. 昨天\nadv. 昨天
steed,sti:d,2,n. 战马
serenaded,ˌserəˈneɪdid,2,v. <音>（尤指男子在所爱慕的女子窗外唱的或演奏的）小夜曲( serenade的过去式和过去分词 ); 唱[奏]小夜曲的人
circle,'sә:kl,2,"n. 圆周, 社交圈, 循环, 范围\nvt. 围着, 环绕\nvi. 盘旋, 循环"
sung,sʌŋ,2,sing的过去式和过去分词
echo,'ekәu,2,"n. 回声, 回音, 回波\nvi. 发回声, 随声附和\nvt. 摹仿, 重复, 反射\n[计] 回显; DOS批处理命令:控制MS-DOS命令是否在屏幕上显示"
beat,bi:t,2,"n. 心跳(声), 打, 敲打声, 拍子\nv. 打, 拍打, 打败\na. 疲乏的, 颓废的\nbeat的过去式\n[计] 拍; 节拍"
sounds,,2,"n. 音效, 声音（sound的复数）"
voices,,2,n. 声音
lowing,'lәuiŋ,2,n. 牛鸣
ridge-pole,,2,
bough,bau,2,n. 大树枝
hawk,hɒ:k,2,"n. 鹰, 掠夺者, 鹰派成员\nvi. 放鹰行猎, 像鹰一般地袭击, 清嗓, 咳嗽\nvt. 捕捉, 咳出, 兜售, 叫卖, 散播"
orientals,ˌɔ:riˈentəlz,2,"n. 东方的, 东方人的, 东方文化的( oriental的复数形式 )"
bags,,2,n. 许多
tropical,'trɒpikl,2,"a. 热带的, 热情的\n[医] 热带的"
bolts,bәults,2,n. 螺栓；膨胀锚钉；角钢螺丝；螺钉（bolt的复数）；毛边书
rattles,ˈrætlz,2,"v. （使）发出格格的响声, （使）作嘎嘎声( rattle的第三人称单数 ); 喋喋不休地说话; 迅速而嘎嘎作响地移动, 堕下或走动; 使紧张, 使恐惧"
shutter,'ʃʌtә,2,"n. 百叶窗, 关闭物, 照相机快门, 关闭者\nvt. 为...装百叶窗, 以百叶窗遮闭"
screech,skri:tʃ,2,"n. 尖声喊叫, 尖叫声, 煞车声\nvt. 尖声讲\nvi. 发出尖声"
pen,pen,1,"n. 钢笔, 笔, 笔调, 笔杆子, 作家, 围栏, 栅栏, 禽畜\nvt. 写, 关入栏中, 囚禁\nvi. 动笔, 写作"
embankment,im'bæŋkmәnt,1,"n. 堤防, 筑堤"
warble,'wɒ:bl,1,"n. 用颤音唱的歌, 鸟啭, 颤声\nv. 鸟鸣, 用柔和的颤声唱"
minced,mɪnst,1,"v. 切碎( mince的过去式和过去分词 ); 剁碎; 绞碎; 用绞肉机绞（食物, 尤指肉）"
seniority,.si:ni'ɒriti,1,"n. 长辈, 老资格\n[经] 资历, 服务年限"
rats,ræts,1,int. [俚]胡说；瞎扯
selected,si'lektid,1,"a. 挑选出来的, 精选的\n[计] 被选的"
regularity,.regju'læriti,1,"n. 规则性, 匀整, 正规, 经常\n[医] 规律性"
ammiral,,1,
margin,'mɑ:dʒin,1,"n. 页边的空白, 边缘, 界限, 余裕, 差数, 差额, 保证金\nvt. 加边于, 加旁注于\n[计] 页边距"
directed,di'rektid. dai-,1,a. 定向的；经指导的；被控制的
waxed,'wæksid,1,a. 上过蜡的；防水的
distention,dis'tenʃәn,1,"n. 扩张, 膨胀\n[医] 膨胀, 扩张"
lading,'leidiŋ,1,"n. 装载, 装船, 船货\n[经] 装货"
vices,,1,n. 恶习；罪恶（vice的复数形式）
changing,'tʃeindʒiŋ,1,v. 交换；兑换；改变（change的ing形式）
blackberries,ˈblækbəriz,1,n. 黑莓( blackberry的复数形式 )
scuttle,'skʌtl,1,"n. 箩, 筐, 急速逃走, 天窗, 小舱口\nvi. 急速逃走, 急忙撤退\nvt. 凿沉, 毁坏"
veto,'vi:tәu,1,"n. 否决权\nvt. 否决, 禁止"
correction,kә'rekʃәn,1,"n. 订正, 改正, 改正的地方\n[化] 校正"
budget,'bʌdʒit,1,"n. 预算\nvi. 编预算\nvt. 编入预算, 安排\na. 廉价的"
three-o,,1,
ceased,,1,v. 中止；中断；停止（cease的过去式及过去分词形式）
calves,kɑ:vz;kævz,1,"小牛, 幼仔, 小牛皮, 腓, 小腿, (非正式)呆头呆脑的年轻人"
cross,krɒs,1,"n. 十字架, 十字架形物件, 交叉, 十字标, 交叉路, 磨难, 杂交\na. 生气的, 交叉的, 相反的\nv. 交叉, 横过, 越过\n[计] 交叉, 十字标"
fly,flai,1,"n. 苍蝇, 两翼昆虫, 飞行\nvi. 飞, 飞翔, 飘扬, 逃走\nvt. 飞, 飞越, 使飘扬, 逃出\na. 敏捷的"
trilled,,1,a. 颤音的
rang,ræŋ,1,ring的过去式
commanding,kә'mɑ:ndiŋ,1,"a. 指挥的, 威风凛凛的, 居高临下的"
velocity,vi'lɒsәti,1,"n. 速度, 迅速\n[化] 速度"
ran,ræn,1,run的过去式
beholder,bi'hәjldә(r),1,n. 观看者
stretching,'stretʃiŋ,1,"[机] 伸展作业, 锻伸作业"
atropos,"'ætrә,pɔs",1,n. 阿特洛波斯（希腊神话中命运三女神之一）
northeast,.nɒ:θ'i:st,1,"n. 东北\na. 东北的, 向东北的, 来自东北的\nadv. 向东北, 来自东北"
smell,smel,1,"n. 味道, 气味, 嗅觉, 嗅, 臭味, 气息\nvt. 闻, 探出, 察觉, 发出...的气味\nvi. 嗅, 散发气味, 发臭"
pangs,pæŋz,1,n. 突然的剧痛( pang的复数形式 ); 悲痛
imitate,'imiteit,1,"vt. 模仿, 效法, 冒充, 仿造"
cockerel,'kɒkәrәl,1,n. 小公鸡
supernal,sju:'pә:nl,1,"a. 天上的, 非凡的, 神圣的"
stems,,1,n. 树管；阻挡物；茎（stem的复数）
shade,ʃeid,1,"n. 荫, 阴暗, 遮光物, 灯罩, 帘, 浓淡, 微量, 底纹\nvi. 渐变\nvt. 使阴暗, 使渐变, 遮蔽, 微减\n[计] 底纹"
effectual,i'fektʃuәl,1,"a. 有效果的, 会应验的, 有法律效力的"
sundays,,1,
careering,,1,"vi. 全速前进, 猛冲（career的现在分词形式）"
hung,hʌŋ,1,hang的过去式和过去分词
usnea,'ʌsniә,1,n. [植]松萝
rapt,ræpt,1,"a. 全神贯注的, 入迷的, 出神的\nrap的过去式和过去分词"
repeated,ri'pi:tid,1,"a. 重复的, 再三的\n[法] 反复的, 再三的, 屡次的"
supersede,.sju:pә'si:d,1,"vt. 代替, 取代, 接替\n[法] 替代, 替换, 充任"
wagon,'wægәn,1,"n. 四轮马车, 货车\n[法] 囚车, 马车, 运货车"
assumed,ә'sju:md,1,"a. 假装的, 装的, 假定的\n[法] 设想的, 假定的, 被承担的"
hither,'hiðә,1,"a. 这边的, 在这边的\nadv. 向这边, 向此处"
conceals,kənˈsi:lz,1,"v. 隐藏, 隐瞒, 遮住( conceal的第三人称单数 )"
furrow,'fʌrәu,1,"n. 犁沟, 车辙, 皱纹\nvt. 犁, 耕, 弄绉\nvi. 起波纹"
proof-sheets,,1,
bowlders,,1,
acton,'æktәn,1,n. 铠衣
musical,'mju:zikl,1,"n. 音乐片, 音乐舞台剧\na. 音乐的, 声音美妙的, 喜爱音乐的"
tame,teim,1,"a. 驯服的, 柔顺的, 被开垦的, 顺从的, 乏味的, 平淡的\nvt. 驯养, 驯服, 制服, 失去锋芒\nvi. 变得驯服"
snow-,,1,
wave,weiv,1,"n. 波, 波浪, 波动, 起伏, 高潮, 潮涌, 挥手致意, (气压)突变\nvi. 波动, 飘动, 挥手示意, 起伏\nvt. 使波动, 使飘扬, 挥舞, 使成波浪形"
snowflake,'snәufleik,1,"n. 雪片, 雪花, 雪片莲"
idiotic,.idi'ɒtik,1,"a. 白痴的, 愚蠢的, 呆头呆脑的"
baying,beɪ,1,n. 海湾；狗吠声\nvt. 向…吠叫\nvi. 吠叫；大声叫嚷\nn. (Bay)人名；(越)七；(英、老)贝；(德、意、罗、捷、土、丹)巴伊；(匈)鲍伊；(瑞典)巴伊
link,liŋk,1,"n. 环, 连结物, 链接, 火把\nvt. 连结, 联合, 挽住\nvi. 连接起来\n[计] 连接, 链路"
seizes,si:ziz,1,v. 抓住( seize的第三人称单数 ); 逮捕; 捉拿; 俘获
dunfish,'dʌnfiʃ,1,一种腌熏的鳕鱼
roused,rauzd,1,"v. 醒来, 唤醒( rouse的过去式和过去分词 ); 使…活跃起来[产生兴趣]; 激昂"
regulating,'re^juleitiŋ,1,vt. 调节；校正（regulate的现在分词）
devised,diˈvaizd,1,v. 想出( devise的过去式和过去分词 ); 计划; 设计; 发明
mice,mais,1,pl. 老鼠
thomaston,,1," [地名] [美国] 托马斯顿"
bullfrogs,ˈbulfrɔɡz,1,"n. 牛蛙, 菜蛙( bullfrog的复数形式 )"
cove,kәuv,1,"n. 山凹, 小湾\nv. (使)内凹, (使)成拱形"
observance,әb'zә:vәns,1,"n. 观察, 遵守, 仪式, 风俗习惯\n[法] 遵守, 奉行, 惯例"
resounding,ri'zaundiŋ,1,"a. 响亮的, 轰动的"
astonished,,1,a. 吃惊的
appreciation,ә.pri:ʃi'eiʃәn,1,"n. 感激, 赏识, 鉴别\n[经] 涨价, 增值"
hymns,himz,1,"n. 赞美诗, 圣歌, 颂歌( hymn的名词复数 )"
banner,'bænә,1,"n. 旗帜\na. 显著的, 特别好的"
league,li:g,1,"n. 同盟, 联盟, 盟约\nv. 组联盟, (使)加盟"
melodiousness-,,1,
pressed,prest,1,"a. 紧迫的, 繁忙的"
fronts,frʌnts,1,n. 前面( front的名词复数 ); 前线; 一面; 幌子
breathing,'bri:ðiŋ,1,"n. 呼吸, 瞬间, 微风\na. 呼吸的, 逼真的"
perseverance,pә:si'viәrәns,1,"n. 毅力, 忍耐, 锲而不舍, 不屈不挠"
clinging,'kliŋiŋ,1,"a. 执着的, 有粘性的"
bending,'bendiŋ,1,[化] 弯曲; 弯曲度
sprinkled,ˈspriŋkld,1,"vt. 撒（某物）于（某物之表面）, 洒, 喷撒"
shafts,ʃɑ:fts,1,n. 轴( shaft的名词复数 ); （箭、高尔夫球棒等的）杆; 通风井; 一阵（疼痛、害怕等）
intervening,,1,"[计] 中间的, 插入的"
mourning,'mɔ:niŋ,1,"n. 哀痛, 居丧, 举哀, 哀悼, 丧服, 戴孝"
chaps,tʃæps,1,n. 皮套裤（指皮护腿套裤）
cock-crowing,,1,
stamp,stæmp,1,"n. 印, 邮票, 打印器, 戳子, 图章, 印花税票, 标志, 特征, 类型, 跺脚\nvt. 盖章于, 顿足, 贴上邮票, 铭刻, 捣碎, 扑灭\nvi. 捣碎, 跺脚"
lisps,lɪsps,1,"n. 咬舌, 口齿不清（把s音发成th音）( lisp的名词复数 )\nv. （说话）咬舌（把s音发成th音）( lisp的第三人称单数 )"
spinning-wheel,,1,
useless,'ju:slis,1,"a. 无用的, 无效的, 无益的\n[机] 无用, 无价值, 无效"
vermont,,1,
harp,hɑ:p,1,"n. 竖琴\nvi. 弹奏竖琴, 不停地说"
customer,'kʌstәmә,1,n. 消费者\n[化] 顾客
relic,'relik,1,"n. 遗物, 遗迹, 纪念物, 遗风, 残留物"
gurgling,,1,"[医] 咕罗声, 气过水声"
fisheries,ˈfɪʃəri:z,1,n. 渔场( fishery的名词复数 ); 渔业; 养鱼场
compass,'kʌmpәs,1,"n. 指南针, 范围, 音域\nvt. 包围, 达到, 图谋, 理解"
bellwether,'bel.weðә,1,"n. 系铃带头羊, 前导, 领导者"
idiots,ˈidiəts,1,"n. 傻子, 笨蛋( idiot的复数形式 ); 白痴"
girth,gә:θ,1,"n. (树的)干围, 周长, 肚带\nvt. 围绕, 包围\nvi. 围长为"
drill-barrow,,1,
strap,stræp,1,"n. 带, 皮带\nvt. (用皮带)捆扎"
bales,beɪlz,1,"n. （货物）包, 捆( bale的名词复数 )\nv. 将某物打成包或包装成捆( bale的第三人称单数 )"
bulkhead,'bʌlkhed,1,"n. 隔壁, 防水壁"
feeling,'fi:liŋ,1,"n. 摸, 触觉, 知觉, 感觉, 情绪, 同情\na. 有同情心的, 有感觉的, 仁慈的, 动人的"
cones,kәunz,1,n. 锥形体；视锥细胞（cone的复数）
manilla,,1,
muslins,,1,"(muslin 的复数) n. 平纹细布, 麦斯林纱"
barb,bɑ:d,1,n. 倒钩\nvt. 装倒钩于
plantation,plæn'teiʃәn,1,"n. 种植园, 大农场, 植树造林, 新开垦地\n[医] 栽植(如牙或其他组织的植入、再植和移植)"
flitted,flitid,1,v. 轻快地掠过( flit的过去式和过去分词 ); 轻率
errands,ˈerəndz,1,n. errand的复数; 差使( errand的复数形式 ); 差事
ditty,'diti,1,"n. 小调, 小曲"
sinews,ˈsɪnju:z,1,n. 腱( sinew的复数形式 ); 肌肉; 精力; 体力
peterboro,,1,
solemn,'sɒlәm,1,"a. 严肃的, 郑重的, 庄严的"
pigeons,,1,n. 杂波；鸽子（pigeon的复数）
pack,pæk,1,"n. 包裹, 一伙, 一副, 背包, 包装\nvt. 包装, 捆扎, 塞满, 压紧, 挑选\nvi. 包装货物, 挤, 群集, 被包装\n[计] 压缩"
excellent,'ekslәnt,1,"a. 优良的, 杰出的, 出色的"
township,'taunʃip,1,"n. 小镇, 镇区\n[法] 镇区, 乡"
fishes,'fiʃiz,1,n. 鱼类（fish的复数）
bellowing,beˈləuɪŋ,1,"v. 发出吼叫声, 咆哮（尤指因痛苦）( bellow的现在分词 ); （愤怒地）说出（某事）, 大叫"
published,,1,a. 已发布的
mould-board,,1,[机] 造型板
drown,draun,1,"vi. 淹死\nvt. 把...淹死, 淹没"
pinnate,'pinit,1,"a. 羽状的, 翼,鳍之类的"
servants,'sɜ:vənts,1,n. 仆人( servant的复数形式 ); 雇员; 奴仆般受制（或献身）于…的人; 服务于…的事物
flaxen,'flæksn,1,"a. 亚麻的, 亚麻色的, 淡黄色的"
husks,hʌsks,1,n. 茧衣；外皮（husk的复数形式）
front-yard-,,1,
wood-nymph,,1,
athwart,ә'θwɒ:t,1,"adv. 横跨着, 相反\nprep. 横跨, 逆, 与...相反"
arriving,,1,到达
rime,raim,1,n. 白霜
fantastic,fæn'tæstik,1,"a. 奇妙的, 稀奇的, 空想的"
cart-path,,1,
revisit,ri:'vizit,1,"vt. 再访, 重游, 重临\nn. 再访问"
glue,glu:,1,"n. 胶, 粘性物\nvt. 粘合, 胶合"
hustling,,1,vt.& vi. 催促（hustle的现在分词形式）
sincerity,sin'serәti,1,"n. 诚实, 真实, 诚心诚意"
mirth,mә:θ,1,"n. 欢笑, 欢乐, 愉快"
crying,'kraiiŋ,1,"a. 叫喊的, 嚎哭的, 迫切的, 臭名昭著的"
plowmen,,1,农夫( plowman的名词复数 )
coral,'kɒrәl,1,"n. 珊瑚, 珊瑚色\n[化] 珊瑚"
realized,,1,a. 实现的；已实现
liver,'livә,1,"n. 肝脏, 生活者, 居民\n[医] 肝"
muffled,,1,a. 听不清的；蒙住的
stampede,stæm'pi:d,1,"v. (使)惊跑, (使)蜂拥\nn. 惊跑, 蜂拥"
vespers,'vespәz,1,"n. 晚祷, 晚课"
howlings,,1,"(howling 的复数) a. 咆哮的, 极大的, 荒凉的\nn. 啸声"
disconsolate,dis'kɒnsәlit,1,a. 郁郁不乐的
undisturbed,.ʌndi'stә:bd,1,"a. 未被扰乱的, 安静的, 镇定的"
-clock-in-the-morning,,1,
skulk,'skʌlk,1,"vi. 偷偷隐躲, 偷懒"
paunched,pɔːn(t)ʃ,1,n. 腹；大肚子；胃\nvt. 剖腹；取出内脏
idleness,'aidlnis,1,"n. 懒惰, 闲散, 失业\n[化] 空载"
dragon,'drægәn,1,"n. 龙, 凶暴的人\n[法] 凶恶的人, 凶恶严厉的监护人"
vibratory,'vaibrәtәri,1,"a. 振动的, 振动性的\n[医] 振动的, 震动的"
forebodings,fɔ:ˈbəʊdɪŋz,1,"n. （对不祥之事的）预感, 预知( foreboding的复数形式 )"
theatre,,1,"n. 戏院, 电影院, 剧场, 全体观众, 戏剧, 戏剧效果, 阶梯式讲堂, 场所"
bow,bәu.bau,1,"n. 弓, 眼睛框\nv. 用弓拉琴, 弯成弓形\nn. 鞠躬, 屈服"
ejaculation,i.dʒækju'leiʃәn,1,"n. 突然说出, 射出, 射精\n[医] 射精"
suppressed,,1,"a. 被抑制的, 被忍住的\n[计] 抑制的"
thunder,'θʌndә,1,"n. 雷, 雷声\nvi. 打雷, 轰隆地响, 怒喝\nvt. 大声喊出, 轰隆地发出"
prompt,prɒmpt,1,"n. 激励, 提示, 提醒物, 提词, 付款期限\na. 迅速的, 敏捷的, 立刻的, 提词员的\nvt. 激励, 鼓动, 提示\nadv. 准时地\n[计] 提示符; DOS内部命令:设定DOS命令行的提示符"
firing,'faiәriŋ,1,"n. 烧毁, 焚烧, 加热, 添煤\n[计] 点火"
storm,stɒ:m,1,"n. 暴风雨, 骚动, 风波, 风暴, 猛攻\nvi. 起风, 猛冲, 怒吼\nvt. 猛攻"
sierra,si'єәrә,1,n. 呈齿状起伏的山脉
gunny,'gʌni,1,"n. 粗麻布, 麻布袋"
inveteracies,,1,
burs,bə:z,1,"n. （多）刺果, （刺果般的）粘附物, 牙钻( bur的名词复数 )"
tremulous,'tremjulәs,1,"a. 发抖的, 战栗的, 胆小的\n[医] 震颤的"
mildewy,'mildju:i,1,a. 发霉的
illustrates,ˈiləstreits,1,v. 给…加插图( illustrate的第三人称单数 ); 说明; 表明; （用示例、图画等）说明
unspeakably,ʌn'spi:kəblɪ,1,"adv. 不能以语言表达地, 无法形容地"
drumsticks,'drʌmstɪk,1,"n. 鼓槌, 鼓槌（形物）体（如鸡腿等）( drumstick的复数形式 )"
buzzing,,1,"a. 嗡嗡响的, 营营响的\n[电] 发蜂音"
domesticated,dəʊ'mestɪkeɪtɪd,1,a. 喜欢家庭生活的; （指动物）被驯养了的\nv. 驯化( domesticate的过去式和过去分词 )
screaming,'skri:miŋ,1,"a. 发出尖叫声的, 极滑稽的, 惊人的"
moving,'mu:viŋ,1,"a. 动人的, 令人感动的, 鼓动的, 原动的, [无比较级]活动的, 转动的"
velvety,'velviti,1,"a. 像天鹅绒的, 轻软光滑的, 柔和的, 平和的"
out-of-the-way,autәvðә'wei,1,"a. 偏僻的, 偏远的, 非凡的, 不合常规的"
suicide,'sjuisaid,1,"n. 自杀, 自杀者\nv. 自杀\na. 自杀的"
faintly,'feintli,1,"adv. 微弱地, 模糊地, 朦胧地"
solemnly,,1,adv. 庄严地；严肃地
forsaking,fəˈseikɪŋ,1,v. 放弃( forsake的现在分词 ); 弃绝; 抛弃; 摒弃
hues,hju:z,1,n. 色彩( hue的复数形式 ); 色调; 信仰; 观点
pampas,'pæmpәs,1,n. 蒲苇
troonk,,1,
writes,raits,1,v. 写( write的第三人称单数 ); 写信
beneficent,bi'nefisәnt,1,"a. 仁慈的, 慈善的, 善行的"
lumber,'lʌmbә,1,"n. 木材, 破旧家俱, 废物, 隆隆声\nvt. 砍伐木材, 乱堆\nvi. 笨拙地移动, 喧闹地向前走, 隆隆地移动"
satirical,sә'tirik(ә)l,1,"a. 讽刺的, 讥讽的, 好挖苦的, 写讽刺作品的"
expiating,ˈekspi:ˌeɪtɪŋ,1,"v. <正>为（所犯罪过）接受惩罚, 赎（罪）( expiate的现在分词 )"
bridges-,,1,
sills,sɪlz,1,n. 窗台（板）( sill的复数形式 ); 门槛; 侵入火成岩席; 平巷底
creaking,kri:kɪŋ,1,v. （门）嘎吱作响( creak的现在分词 )
curve-,,1,
grows,ɡrəuz,1,v. 种植( grow的第三人称单数 ); 扩大; 扩展; 增加
butt,bʌt,1,"n. 粗大的一头, 烟头, 靶, 笑柄\n[医] 对核"
swept,swept,1,sweep的过去式和过去分词
undeveloped,.ʌndi'velәpt,1,"a. 未充分发育的, 未开发的"
amidst,ә'midst,1,prep. 在...当中
light-,,1,
bugs,bʌgz,1,"a. 疯狂的, 发疯的"
blunt,blʌnt,1,"a. 钝的, 坦率的, 麻痹的"
infernal,in'fә:nl,1,"a. 阴间的, 恶魔的"
abounded,ə'baʊnd,1,vi. 富于；充满
rhus,ru:s,1,n. [植]漆树
housework,'hauswә:k,1,"n. 家事, 家务"
saloons,səˈlu:nz,1,n. 大厅( saloon的复数形式 ); 酒吧间; 轿车; 有某用途的公共大厅或建筑物
expressive,ik'spresiv,1,"a. 表达的, 富于表情的"
pauses,pɔ:ziz,1,n. 停顿( pause的名词复数 ); 暂停; 延长记号; 暂停键\nv. 停顿( pause的第三人称单数 ); 暂停; （按暂停键）暂停放音; 暂停放像
metaphor,'metәfә,1,n. 隐喻
conveying,kәn'veiiŋ,1,[计] 可转换的
incased,ɪn'keɪst,1,v. 装进箱( incase的过去式和过去分词 ); 筒; 鞘等容器内; 包
withal,wi'ðɒ:l,1,"adv. 此外, 而且"
lichens,,1,n. 地衣类；地衣（lichen的复数）
flag,flæg,1,"n. 标志, 旗标, 旗子, 信号旗, 菖蒲\nvt. 悬旗, 打旗号, 铺石板\nvi. 无力地下垂\n[计] 标志; 属性标记命令"
mild,maild,1,"a. 温和的, 温柔的, 淡味的, 适度的, 轻微的, (肥皂等)软性的\n[医] 轻的, 缓和的"
marsh,mɑ:ʃ,1,"n. 沼泽, 湿地\na. 沼泽的"
bedford,'bedfәd,1,n. 贝德福德（英格兰一郡及该郡之首府）；贝德福德（美国俄亥俄州城市）；贝德福德（男子名）
recommends,ˌrekəˈmendz,1,v. 托( recommend的第三人称单数 ); 推荐; 劝告; 使显得吸引人
par,pɑ:,1,"n. 标准, 票面价值, 平均数量, 同等水平\na. 票面的, 平常的, 标准的, 平价的\n[计] 重新传输的肯定回答"
famous,'feimәs,1,"a. 出名的, 极好的"
doorway,'dɒ:wei,1,"n. 门口, 途径"
cherries,ˈtʃeri:z,1,n. 樱桃( cherry的复数形式 ); 樱桃树; 樱桃木; 樱桃色
stabler,,1,n. 厩主
regulates,ˈreɡjuleits,1,v. 控制( regulate的第三人称单数 ); 管理; 调整; 调节
