word,phonetic,count,translation
robe,rәub,2,"n. 宽松长袍, 礼服, 披肩, 覆盖物\nv. (给)穿长袍"
scriptures,,2,"n. 经文, 经典著作"
skip,skip,2,"n. 跳跃, 跳读\nvi. 跳越, 跳读, 跳绳, 遗漏, 跳级\nvt. 跳过, 遗漏\n[计] 跳过"
speaks,spi:ks,2,"v. 讲, 谈( speak的第三人称单数 ); 说; 演说; 从某种观点来说"
townsman,'taunzmәn,2,"n. 镇民, 城里人, 市民, 同镇人, 同乡, 同市人"
transcript,'trænskript,2,"n. 抄本, 副本, 成绩单\n[法] 法院文本, 官方记录, 记录的副本"
uncommon,.ʌn'kɒmәn,2,"a. 不寻常的, 非凡的, 罕有的\nadv. 不平常地"
universities,ˌjuːnɪˈvɜː(r)sətiz,2,n. 大学( university的名词复数 )
uttered,ˈʌtəd,2,"v. 以口发出声音( utter的过去式和过去分词 ); 说, 讲"
zoroaster,zɔrәu'æstә,2,"n. 琐罗亚斯德, 古代波斯国国教拜火教之祖"
a-b-abs,,1,
abelard,,1,
accent,'æksәnt,1,"n. 重音, 口音, 特点, 注重点\nvt. 重读, 加重音号于, 强调"
accessible,әk'sesәbl,1,"a. 易接近的, 可进入的, 可使用的, 易受影响的, 可理解的"
accumulating,,1,[计] 累加
admitted,әd'mitid,1,"a. 被承认了的, 公认的"
alexander,",æli^'zɑ:ndә",1,n. 亚历山大（男子名）
alike,ә'laik,1,"a. 相似的, 同样的\nadv. 一样, 以同样的方式"
aliment,'ælimәnt,1,"n. 食物, 营养物\n[医] 养料, 营养品"
ancients,'eɪnʃənts,1,n. 古代的( ancient的复数形式 ); 古老的; 年老的; 老式的
appreciate,ә'pri:ʃieit,1,"vt. 赏识, 鉴别, 为...而感激, 领会, 欣赏\nvi. 增值, 涨价"
arch,ɑ:tʃ,1,"n. 拱门, 拱形, 足弓\nvt. 使成弓形\nvi. 拱起, 成弓形\na. 主要的, 调皮的, 傲慢无礼的, 狡猾的"
aristocracy,.æri'stɒkrәsi,1,"n. 贵族, 上层社会, 知识界杰出分子\n[法] 贵族政治, 贵族统治"
article,'ɑ:tikl,1,"n. 文章, 冠词, 物品, 物件, 条款, 契约\n[计] 信件"
aspect,'æspekt,1,"n. 外观, 方面, 面貌, 方向\n[医] 方面, 局面; 外观"
aspiring,ә'spaiәriŋ,1,"a. 有抱负的, 有志气的"
astrologically,,1,占星地\n占星术地
astronomically,",æstrə'nɔmikli",1,adv. 天文学上地；宇航学地；天体地
athletes,'æθli:ts,1,n. 运动员( athlete的复数形式 ); 体育家; 擅长运动的人; 健儿
author,'ɒ:θә,1,"n. 作家, 作家的著作, 创始人\n[法] 作者, 著作人, 本人"
authors,ˈɔ:θəz,1,n. 著作家( author的名词复数 ); 作者; 创造者; 发起人
autumnal,ɒ:'tʌmnәl,1,"a. 秋的, 秋天的"
beginners,,1,n. 初学者；生手；首创者（beginner的复数）
belfry,'belfri,1,"n. 钟楼, 钟塔"
believes,,1,v. 信仰；相信；认为（believe的三单形式）
bencher,'bentʃә,1,"n. 坐凳子的人, 律师协会的主管委员, 划手"
bible,'baibl,1,n. 圣经
bleak,bli:k,1,"a. 萧瑟的, 荒凉的, 阴冷的"
bodily,'bɒdili,1,a. 身体的\nadv. 亲自
books-,,1,
bother,'bɒðә,1,"vt. 烦扰, 迷惑\nvi. 烦恼, 操心\nn. 麻烦, 纠纷, 讨厌的人"
boys,,1,n. 男孩子们；小伙子们（boy的复数）
breathed,breθt,1,"a. 清音的, 有气的"
bridge,bridʒ,1,"n. 桥, 舰桥, 桥梁, 桥牌\nvt. 架桥于, 跨越\n[计] 桥, 网桥, 桥接器"
browsing,,1,"[计] 浏览, 翻阅, 监视"
brutes,bru:ts,1,n. 兽( brute的复数形式 ); 畜生; 残酷无情的人; 兽性
brutish,'bru:tiʃ,1,"a. 畜生般的, 愚钝的, 粗野的, 残忍的, 野蛮的"
bursts,bə:sts,1,v. 爆炸( burst的第三人称单数 ); 突然发作; 突然打开; 挤满
camar,,1,
canadian,,1,
canvas,'kænvәs,1,"n. 帆布, 画布, 油画\n[化] 帆布"
carved,,1,a. 有雕刻的
casket,'kɑ:skit,1,"n. 首饰盒, 小箱, 匣子, 棺材"
cheated,tʃi:tid,1,"v. 欺骗, 哄骗( cheat的过去式和过去分词 ); （尤指在游戏、比赛、考试等中）欺诈; 作弊; 已婚或有固定性伙伴的人与他人有秘密性关系"
choicest,,1," choice（上等的, 精选的）的最高级形式"
cipher,'saifә,1,"n. 零, 暗号, 密码, 无用的东西, 阿拉伯数字\nv. 计算, 做算术"
circulate,'sә:kjuleit,1,"v. (使)流通, (使)循环, (使)传播"
circulations,ˌsə:kjuˈleiʃənz,1,n. 流通( circulation的复数形式 ); 血液循环; 发行量; （某段时间的）社交活动
class-books,,1,
co,,1,
collectively,,1,"adv. 集合, 聚合性, 共同, 集体主义, 集团, 集体"
colloquies,ˈkɔləkwiz,1,"n. 谈话, 对话( colloquy的名词复数 )"
columns,,1,塔器
comment,'kɒment,1,"n. 注解, 批评, 评论, 备注\nvi. 评论, 注解\n[计] 备注"
commune,kә'mju:n,1,"n. 恳谈, 社区, 公社\nvi. 亲密交谈, (感情上)融为一体"
conduces,kənˈdu:siz,1,"v. 有益, 有贡献于, 导致( conduce的第三人称单数 )"
confident,'kɒnfidәnt,1,"a. 有信心的, 有把握的"
confound,kәn'faund,1,"vt. 使混淆, 使狼狈, 挫败"
conjecturing,kənˈdʒektʃərɪŋ,1,"v. 推测, 猜测, 猜想( conjecture的现在分词 )"
considerably,kәn'sidәrәbli,1,"adv. 非常地, 很, 颇"
constellations,,1,n. 星座（constellation的复数）
contain,kәn'tein,1,"vt. 包含, 容纳, 控制\nvi. 自制"
conversation,.kɒnvә'seiʃәn,1,"n. 会话, 说话, 交谈\n[法] 交谈, 社交, 性交"
converse,kәn'vә:s,1,"n. 相反的事物, 倒, 逆向\na. 相反的, 逆向的, 颠倒的\nvi. 交谈, 谈话"
convicted,kən'vɪktɪd,1,v. 宣判有罪( convict的过去式 )
copied,,1,a. 已复制的；复制的
cormorants,ˈkɔ:mərənts,1,"n. 鸬鹚, 贪婪的人( cormorant的复数形式 )"
corrosion,kә'rәuʒәn,1,"n. 腐蚀, 侵蚀, 腐蚀产生的物质, 铁锈, 锈\n[计] 腐蚀"
corrugations,",kɔːrʊ'ɡeɪʃən",1,n. 起皱；皱状；灌水沟；波纹成形
crowds,kraudz,1,n. 人群( crowd的名词复数 ); 群众; 一群; 听众
culture-,,1,
curiosity,.kjuәri'ɒsiti,1,"n. 好奇心, 新奇的事物, 珍品"
dantes,,1,abbr. Defense Activity for Non-Traditional Education Support (USN) 支持非传统教育的保护活动（美国海军）
darker,,1,"a. 较暗, 比较暗的"
dated,'deitid,1,"a. 有日期的, 陈旧的"
dealing,'di:liŋ,1,"n. 经营行为, 行为, 交易\n[法] 待遇, 处置, 行为"
decayed,di'keid,1,a. 腐烂的；腐败的；衰退的
decent,'di:sәnt,1,"a. 有分寸的, 得体的, 大方的"
deliberation,di.libә'reiʃәn,1,"n. 熟虑, 熟思, 审议\n[法] 慎重考虑, 商讨, 审议"
deliquium,di'likwiәm,1,"n. 失神, 精神错乱"
delphi,'delfai,1,n. 特尔斐（希腊古都）
dialect,'daiәlekt,1,"n. 方言, 同源语"
dialects,'daɪəlekts,1,"n. 方言, 土语( dialect的复数形式 )"
dialogues,ˈdaiəlɔɡz,1,n. 对话( dialogue的复数形式 ); （文学、戏剧、电影等中的）对话; 对白; 意见分歧者之间的意见交换
difficulties,ˈdifikəltiz,1,n. 困难( difficulty的名词复数 ); 难度; 难事; 麻烦
digest,di'dʒest,1,"n. 文摘\nvi. 消化\nvt. 消化, 理解\n[计] 摘要"
dissipate,'disipeit,1,"vt. 散失, 驱散, 浪费\nvi. 消散, 放荡"
dissipation,.disi'peiʃәn,1,"n. 消散, 分散, 浪费\n[化] 耗散; 能量耗散; 能量浪费"
distinct,dis'tiŋkt,1,"a. 清楚的, 显著的, 不同的"
distracted,dis'træktid,1,a. 心烦意乱的
disturb,dis'tә:b,1,"vt. 扰乱, 妨碍, 使不安\n[法] 滋扰, 扰乱"
do-not,,1,
doctrines,'dɒktrɪnz,1,n. 教条( doctrine的复数形式 ); 教义; 学说; （政府政策的）正式声明
dodona,,1,
drunk,drʌŋk,1,a. 喝醉了的\ndrink的过去式
dulness,dʌlnis,1,n. 愚蠢;不锐利;模煳;无光泽
edition,i'diʃәn,1,"n. 版本, 版, 翻版"
educated,'edjukeitid,1,"a. 受过教育的, 有教养的"
efforts,,1,n. 努力；转向力（effort的复数）
elaborate,i'læbәreit,1,"a. 精细的, 详尽的, 精心计划(或制作)的\nvt. 详细地说明, 用心地制作, 发挥\nvi. 变复杂, 作详细说明"
elapsed,,1,v. 时间过去；消逝（elapse的过去分词）
elder,'eldә,1,"n. 年长者, 老人, 前辈\na. 年长的, 资深的"
emperors,ˈempərəz,1,"n. 皇帝, 君主( emperor的复数形式 )"
emulate,'emjuleit,1,"vt. 效法, 尽力赶上, 同...竞争\n[计] 仿真"
enable,i'neibl,1,"vt. 使能够\n[计] 允许, 使能, 打开"
enlighten,in'laitn,1,"vt. 教育, 启发, 启蒙, 开导, 教导"
equalled,ˈi:kwəld,1,v. 比得上( equal的过去式和过去分词 ); （质量等方面）赶得上; 与…相等或相同; 使（某物）等于
era,'iәrә,1,"n. 时代, 纪元, 时期"
erect,i'rekt,1,"a. 直立的, 竖立的, 笔直的\nvt. 使竖立, 使直立, 树立, 建立\nvi. 勃起"
esoteric,.esәu'terik,1,"a. 秘教的, 奥秘的, 秘传的\n[医] 体内的, 内部的, 隐的"
essentially,i'senʃәli,1,"adv. 本质上, 本来"
established,is'tæbliʃt,1,"a. (被)建立的, 固定的, 既定的, 确定的, 确认的, 确立的, (被)制定的\n[计] 确定的, 既定的"
exceptions,,1,n. 免责条款（exception的复数形式）
exclusiveness,ik'sklu:sivnis,1,n. 排外性；排他性；独占
exert,ig'zә:t,1,"vt. 发挥, 运用, 施以影响\n[法] 施加, 产生, 行使"
exhalations,,1,"(exhalation 的复数) n. 呼气, 蒸发, 散发物\n[医] 呼出"
exists,,1,n. 存在量词（exist的复数）
explain,ik'splein,1,"v. 解释, 说明"
extracting,iks'træktiŋ,1,n. 提取；萃取；撷取
familiar,fә'miljә,1,"a. 熟悉的, 常见的, 亲密的\nn. 熟友, 常客"
favorable,'feivәrәbl,1,"a. 有利的, 赞许的, 良好的"
feeble,fi:bl,1,"a. 微弱的, 衰弱的, 无效的\n[医] 无力的, 衰弱的"
feeblest,ˈfi:blɪst,1,a. 虚弱的( feeble的最高级 ); 无效的; 缺乏决心的; 无力的
feels,,1,v. 觉得；体会；触摸（feel的第三人称单数）
fertile,'fә:tail,1,"a. 可繁殖的, 肥沃的, 生产多的\n[医] 能生育的"
fifth,fifθ,1,"num. 第五, 五分之一"
flatter,'flætә,1,"vt. 奉承, 阿谀, 使高兴\n[机] 平面锤"
flattered,,1,"a. 高兴的, 感到荣幸的；过分夸赞"
fleeting,,1,"a. 疾驰的, 短暂的, 飞逝的"
flights,flaits,1,n. （物体的）飞行( flight的名词复数 ); 航班; 飞翔; 楼梯的一段
foddering,,1,v. 用饲料喂（fodder的现在分词形式）
foremost,'fәumәust,1,"a. 最初的, 最重要的\nadv. 在最前"
forgetting,fә'^etiŋ,1,v. 遗忘；忘记（forget的ing形式）
four-year-old,,1,[网络] 三四十岁；四岁的；容词
fullest,,1,"最满的, 最完全的（full的最高级）"
genius-learning-,,1,
gilt-covered,,1,
gingerbread,'dʒindʒәbred,1,"n. 姜饼, 俗艳的装饰\na. 俗艳的, 华而不实的"
gizzard,'gizәd,1,"n. (鸟的)砂囊, 胃\n[医] 砂囊"
goaded,gəʊdid,1,v. 刺激( goad的过去式和过去分词 ); 激励; （用尖棒）驱赶; 驱使（或怂恿、刺激）某人
gravity,'græviti,1,"n. 地心引力, 重力\n[化] 重力"
greece,,1,
gulf,gʌlf,1,"n. 海湾, 深渊, 漩涡, 隔阂\nvt. 吞没"
half-starved,ˌhɑ:f' stɑ:vd,1," 半饿半饱的"
harper,,1,
hebrews,'hi:bru:z,1,n. [圣经]希伯来书（新约之一卷）
him-,,1,
homers,,1,"(homer 的复数) n. 本垒打, 传信鸽"
hope,hәup,1,"n. 希望, 信心, 期待\nv. 希望, 期望, 信赖"
humbly,'hʌmbli,1,"adv. 谦逊地, 卑贱地, 低声下气地"
ifficulties,,1,
imperfection,.impә'fekʃәn,1,"n. 不完美, 缺点\n[化] 缺陷; 疵点; 毛病"
implies,imˈplaiz,1,"v. 暗示, 暗指( imply的第三人称单数 ); 必然包含; 说明, 表明"
improvable,im'pru:vәbl,1,"a. 可改良的, 可改善的, 适于耕作的"
inaccessible,.inæk'sesәbl,1,"a. 难得到的, 难接近的, 难达成的"
inderella-,,1,
infants,ˈinfənts,1,"n. 婴儿, 幼儿( infant的复数形式 )"
inheritance,in'heritәns,1,"n. 遗传, 遗产\n[医] 遗传"
inquiry,in'kwaiәri,1,"n. 质询, 探索, 调查, 询盘\n[计] 询问; 查询"
inserting,,1,"n. 插入, 嵌进"
inspire,in'spaiә,1,"vt. 使感动, 激发, 启示, 吸入, 鼓舞, 产生, 使生灵感\nvi. 吸入, 赋予灵感"
institutions,,1,n. 体系
instruments,,1,n. 乐器；工具；仪器（instrument的复数）
insufficiency,.insә'fiʃәnsi,1,"n. 不充分, 不足, 不适当\n[医] 机能不全, 闭锁不全, 关闭不全"
intellects,'ɪntəlekts,1,n. 智力( intellect的复数形式 ); 理解力; 才智非凡的人; 知识分子
intelligent,in'telidʒәnt,1,"a. 聪明的, 智能的, 了解的"
intention,in'tenʃәn,1,"n. 意图, 目的, 含义\n[医] 愈合, 意向"
intimate,'intimәt,1,"a. 亲密的, 私人的, 秘密的\nvt. 暗示, 通知, 告诉\nn. 至交"
intoxicated,in'tɔksikeitid,1,"喝醉的,极其兴奋的"
jesus,,1,
keenly,'ki:nli,1,"adv. 锐利地, 敏捷地, 激烈地"
laboriously,,1,adv. 辛苦地；费力地；不流畅地
lands,,1,n. 平原；平面；土地（land的复数形式）
latterly,'lætәli,1,"adv. 近来, 最近"
leisure-,,1,
liberality,",libә'ræliti",1,"n. 慷慨, 宽宏大量, 心胸宽大, 胸怀广阔, 公正, 丰富, 宽阔, 丰满"
liberalizing,,1,[经] 自由化
liberally,'libәrәli,1,"adv. 宽大地, 大方地, 自由地"
lifelong,'laiflɒŋ,1,"a. 终身的, 毕生的"
literatures,,1,"(literature 的复数) n. 文学, 文艺, 著作\n[经] 广告, 商品介绍等文学"
low-lived,,1,
lulls,,1,"n. 间歇期（lull的复数形式）\nvt. 使镇静, 使安静（lull的第三人称单数形式）"
luxuriousness,lʌgˊzjuәriәsnis,1,n. 奢侈;豪华
manikins,,1,"(manikin 的复数) n. 侏儒, 人体模特, 时装模特\n[医] 人体模型"
marbles,ˈmɑ:blz,1,n. （在地上玩的）弹子游戏; 大理石( marble的名词复数 ); （用玻璃、泥等制成的）弹子; 理智; 弹子游戏
maturer,mә'tjuәrә,1,成熟的人
mental,'mentl,1,"a. 心智的, 精神病的, 心理的, 颏的\nn. 精神病患者"
metamorphose,.metә'mɒ:fәuz,1,"vt. 使变形, 使变态, 使变质\nvi. 变形, 变质"
mir,miә,1,n. 米尔（沙俄时代的一种村社组织）
miracles,'mɪrəklz,1,n. 奇迹( miracle的复数形式 ); 奇事; 令人惊奇的事; 非凡的事
mob,mɒb,1,"n. 暴民, 民众, 暴徒\nvt. 大举包围, 蜂拥进入, 围攻\nvi. 聚众生事"
monthly,'mʌnθli,1,"n. 月刊\na. 每月的, 每月一次的"
music-,,1,
naturally,'nætʃәrәli,1,"adv. 自然地, 以自然力, 天生地"
neutral,'nju:trәl,1,"n. 中立者, 中立国, 非彩色, 空档\na. 中立的, 中性的, 无色的"
noveldom,,1,
o,,1,
observers,əb'zɜ:vəz,1,n. 观察者( observer的复数形式 ); 遵守者; 观测者; 目击者
occurred,,1,v. 发生（occur的过去分词）
olive,'ɒliv,1,"n. 橄榄, 橄榄树, 橄榄色, 橄榄枝\na. 黄绿色的, 黄褐色的, 橄榄色的"
original,ә'ridʒәnl,1,"a. 最初的, 原始的, 有创意的\nn. 原物, 原作"
ostriches,ˈɔstrɪtʃiz,1,"n. 鸵鸟( ostrich的复数形式 ); 逃避现实的人, 不愿正视现实者"
oven,'ʌvәn,1,"n. 烤箱, 灶, 子宫\n[化] 烘箱"
oxford,,1,
paintings-,,1,
pap,pæp,1,"n. 奶头, 乳头状物, 软食, 半流质食物\n[计] 分组交换过程协议, 打印机访问协议"
parson,'pɑ:sn,1,n. 教区牧师
patron,'peitrәn,1,"n. 赞助人, 顾客, 保护人\n[法] 保护人, 庇护人, 赞助人"
pedagogue,'pedәgɒg,1,"n. 小学教师, 教员, 学究"
permits,pəˈmits,1,n. 许可( permit的名词复数 ); 许可证; 执照\nv. 允许( permit的第三人称单数 ); 许可
philosophical,.filә'sɒfikl,1,"a. 哲学的, 冷静的, 达观的, 哲学上的, 哲学家似的"
pile,pail,1,"n. 堆, 大堆, 大厦, 建筑群, 电池, 大量, 桥桩, 软毛, 痔疮\nvi. 堆起, 堆积, 积累, 挤, 猛烈攻击\nvt. 堆于, 累积, 堆叠, 打桩于, 用桩支撑"
pilgrim,'pilgrim,1,"n. 旅行者, 朝圣者, 香客\nvi. 朝圣"
plead,pli:d,1,"vi. 辩护, 恳求\nvt. 为...辩护, 提出...借口, 托称, 恳求"
politics,'pɒlitiks,1,"n. 政治, 政治学, 政见, 政治活动\n[法] 政治, 政治学, 政纲"
praises,,1,n. 称赞( praise的名词复数 ); 赞扬; 崇拜; 赞美的话\nv. 称赞( praise的第三人称单数 ); 赞美; 颂扬; 崇拜
pranks,præŋks,1,"n. 玩笑, 恶作剧( prank的名词复数 )"
primers,p'raɪməz,1,n. 底漆( primer的复数形式 ); 打底剂; 火帽; 雷管
prized,,1,a. 被看作最有价值的
pronunciation,prәu.nʌnsi'eiʃәn,1,"n. 发音, 读法"
protect,prә'tekt,1,"vt. 防卫, 保护, 警戒\n[法] 庇护, 保护, 警戒"
provender,'prɒvәndә,1,"n. 粮草, 秣, 食物"
provocations,ˌprɔvəˈkeɪʃənz,1,n. 挑衅( provocation的复数形式 ); 激怒; 刺激; 愤怒的原因
provoked-,,1,
puny,'pju:ni,1,"a. 微小的, 弱小的, 微不足道的"
puzzle,'pʌzl,1,"n. 难题, 迷惑\nvt. 使困惑, 使为难\nvi. 迷惑, 苦思"
range,'reindʒ,1,"n. 排, 行, 山脉, 范围, 行列, 射程\nvt. 排列, 归类于, 使并列, 放牧\nvi. 平行, 延伸, 漫游\n[计] 量程; 范围; 域; 距离"
redding,,1,
remembers,riˈmembəz,1,"v. 记得, 牢记( remember的第三人称单数 ); 纪念; 记着; 回想起"
repeating,ri'pi:tiŋ,1,a. 重复的；循环的；反复的
repeats,riˈpi:ts,1,n. （节目）重演( repeat的名词复数 )\nv. 重做( repeat的第三人称单数 ); 复述; 重说; 重复发生
represented,ˌrepriˈzentid,1,v. 表现( represent的过去式和过去分词 ); 代表; 体现; 作为…的代表
reserved,ri'zә:vd,1,"a. 保留的, 预备的, 预定的, 腼腆的, 不露感情的, 含蓄的, 缄默的, 冷淡的\n[法] 用作储备的, 保留的, 预定的"
reservedly,rɪ'zɜ:vɪdlɪ,1,adv. 预定地; 保留地; 说话不多地; 客气地
reveal,ri'vi:l,1,"vt. 露出, 显示, 透露, 揭露, 泄露, (神)启示\nn. 窗侧, 门侧"
reviews,,1,n. 评论；综述；复核；复习（review的复数）
revived,,1,"a. 复活的, 再生的"
rhetoric,'retәrik,1,"n. 修辞, 修辞学, 雄辩(术)"
rightfully,,1,adv. 正当地；正直地
romance,rәu'mæns,1,"n. 冒险故事, 浪漫史, 传奇文学\nvi. 写传奇, 作空想, 虚构"
rome,,1,
rusty,'rʌsti,1,"a. 生锈的, 腐蚀的, 生疏的, 顽固的, 腐烂的\n[医] 锈色的"
rye-and-indian,,1,
sadly,'sædli,1,"adv. 悲痛地, 悲惨地, 悲伤地, 说来遗憾"
salutary,'sæljutәri,1,"a. 有益的, 有用的, 有益健康的\n[医] 适于健康的"
saucer,'sɒ:sә,1,"n. 茶碟, 茶托\n[医] 碟"
scale,skeil,1,"n. 刻度, 衡量, 比例, 比例尺, 数值范围, 等级, 规模, 天平, 秤, 鳞, 积垢\nvt. 依比例决定, 攀登, 测量, 绘制, 刮鳞, 使生垢, 过秤\nvi. 剥落, 生水垢, 重量为, 攀登, 衡量\n[计] 刻度"
scornful,'skɒ:nful,1,a. 轻蔑的
scripture,'skriptʃә,1,"n. 圣经, 圣经的一节, 圣经的一句, 铭文"
sedulously,'sedjʊləslɪ,1,adv. 孜孜不倦地; 刻意
selectmen,sɪ'lektmæn,1,n. 行政委员
sentences,ˈsentənsiz,1,"n. [律]判决, 宣判; 句子（ sentence的名词复数 ）\nv. 宣判, 判决（ sentence的第三人称单数 ）"
seventeen,sevn'ti:n,1,"num. 十七, 十七个"
sexton,'sekstәn,1,n. 教堂司事
shakespeares,,1,
sharpening,'ʃɑ:pәniŋ,1,n. 加强；刻石；削尖；锐磨
shelves,ʃelvz,1,pl. 架子
skies,skaiz,1,n. 天空（sky的复数）
sloughing,,1,"[医] 腐肉形成, 腐肉分离"
smooth-,,1,
soar,sɒ:,1,"n. 高扬, 翱翔\nvi. 往上飞舞, 高耸, 翱翔"
societies,səˈsaiətiz,1,n. 社会( society的名词复数 ); 上流社会; 社团; 社群
solidly,,1,adv. 坚硬地；坚固地；团结一致地
sophronia,,1,
sorts,,1,n. 程度；种类；品质（sort的复数）
spell,spel,1,"n. 符咒, 魅力, 轮值, 轮班, 工作时间, 一次发作\nvt. 拼写, 拼成, 琢磨, 理解, 招致, 轮换, 迷住\nvi. 轮换, 拼字"
spoke,spәuk,1,"n. 轮辐\nvt. 装轮辐, 用刹车刹住\nspeak的过去式"
stagnation,stæg'neiʃәn,1,"n. 淤塞, 停滞\n[医] 停滞, 滞留, 郁积"
statuary-,,1,
steeple,'sti:pl,1,"n. 尖顶, (教堂的)尖塔, 锥形体"
story-books,,1,(story-book 的复数)  故事书
strides,straidz,1,"n. <非正><澳>裤子; 大步( stride的名词复数 ); 步法; 步态; 进展\nv. 大踏步走, 跨过( stride的第三人称单数 )"
stumble,'stʌmbl,1,"n. 绊倒, 蹒跚而行, 失足\nvt. 使绊倒, 使困惑\nvi. 绊倒, 失足, 失策, 犯错, 蹒跚, 踌躇"
subscribed,səbˈskraibd,1,"v. 捐助( subscribe的过去式和过去分词 ); 签署, 题词; 订阅; 同意"
successively,,1,adv. 接连着地；相继地
sucking,'sʌkiŋ,1,"a. 吸奶的, 授乳的, 尚未断奶的, 乳臭未干的\n[医] 吮, 吸; 吮的, 吮乳的"
suggestions,,1,n. 民众意见箱；员工意见箱
surer,,1,a. 确信的；可靠的；必定的 (sure的变形)
swing,swiŋ,1,"n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由\nvi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向\nvt. 挥舞, 使旋转, 使转向, 悬挂, 吊运\na. 旋转的, 悬挂的, 强节奏爵士音乐的"
thousandth,'θauzndθ,1,"a. 第一千的, 千分之一的"
tint,tint,1,"n. 色彩, 浅色\nvt. 染色于"
tip-toe,'tɪptəʊ,1,n. 脚尖；趾尖\nvi. 用脚尖走\nadv. 用脚尖\na. 踮着脚走的；偷偷摸摸的
tip-toe-hop,,1,
tit-men,,1,
titles,,1,n. 标题；字幕；主题（title复数形式）
tittle-tol-tan,,1,
tongues,tʌŋz,1,n. 语言( tongue的名词复数 ); 舌头; 舌状物; 鞋舌
town-house,,1,
trader,'treidә,1,"n. 商人, 商船\n[经] 交易者, 商船"
traders,,1,n. 交易员；贸易商（trader的复数形式）
training,'treiniŋ,1,"n. 训练, 培养\n[医] 训练"
translated,,1,n. 译本
translations,,1,n. 译文；翻译（translation的复数形式）
treasured,ˈtreʒəd,1,"a. 宝贵的, 珍贵的\nv. 重视( treasure的过去式和过去分词 ); 珍惜; 珍视; 珍爱"
trembling,'trembliŋ,1,"a. 发抖的, 战栗的\n[医] 震颤, 震动"
trophies,ˈtrəufiz,1,n. （为竞赛获胜者颁发的）奖品( trophy的名词复数 ); 奖杯; （尤指狩猎或战争中获得的）纪念品; （用于比赛或赛跑名称）奖
trot,trɒt,1,"n. 快步\nvi. 快步走, 小跑\nvt. 使小跑, 策马小跑"
two-cent,,1,
uddin,,1,
unconsciously,.ʌn'kɒnʃәsli,1,"adv. 无意识地, 无意中, 不知不觉地"
underbred,.ʌndә'bred,1,"a. 教养不良的, 没教养的, 劣种的"
underwent,.ʌndә'went,1,undergo的过去式
unfortunate,.ʌn'fɒ:tʃәnit,1,"a. 不幸的, 不合适的, 不吉利的"
unutterable,ʌn'ʌtәrәbl,1,"a. 说不出的, 难以形容的, 坏透的, 十足的, 彻头彻尾的"
unwearied,.ʌn'wiәrid,1,"a. 不疲倦的, 不累的, 孜孜不倦的"
utopian,,1,
valor,'vælә,1,"n. 英勇, 刚勇, 勇猛"
vaticans,,1,
vegetables,,1,n. 菜类；蔬菜（vegetable的复数形式）
vegetate,'vedʒiteit,1,"vi. 植物似地生长, 过呆板单调的生活, 无所事事地生活, (赘疣)生长, 长大"
