word,phonetic,count,translation
seethe,si:ð,1,"vi. 冒泡, 沸腾\nvt. 使煮沸, 使浸透\nn. 翻腾"
remains,ri'meins,1,"n. 剩余物, 废墟, 残余\n[法] 遗体, 尸体, 遗骸"
belonging,bi'lɔŋiŋ,1,[法] 附属物
infanta,in'fæntә,1,"n. 郡主, 公主"
realometer,,1,
blasted,'blæstid,1,"a. 枯萎的, 被破坏的, 被咒的"
degrees,,1,"n. 角度, 学历；度数（degree的复数）"
storms,,1,n. 暴风雨；风暴；暴风（storm复数）
fertility,fә'tiliti,1,"n. 肥沃, 丰饶, 生产力\n[医] 生育力"
recognize,'rekәgnaiz,1,"vt. 认出, 认可, 承认, 公认, 识别, 赏识\nvi. 承认, 具结"
radiated,'reidieitid,1,a. 辐射的；放射状的；有辐射棱线的
gray,grei,1,"n. 灰色, 暗淡\na. 灰色的, 灰白的, 面色苍白的, 年老的, 老练的, 阴沉的\nv. (使)变灰色"
hourly,'auәli,1,"a. 每小时的, 以小时计的, 频繁的\nadv. 每小时地, 频繁地, 不绝地"
boundary,'baundri,1,"n. 边界, 分界线\n[计] 边界"
compare,kәm'pєә,1,"vt. 比较, 比喻, 对照\nvi. 相比\nn. 比较\n[计] 比较"
falls,fɔ:ls,1,n. 瀑布；陨石
cleaver,'kli:vә,1,"n. 切肉刀, 切割者, 劈脊\n[医] 劈刀"
buffet,'bʌfit,1,"n. 自助餐, 小卖部, 碗橱, 殴打, 冲击\nvt. 连续打, 冲击, 搏斗\nvi. 奋斗"
sensuous,'senʃuәs,1,"a. 感觉上的, 使感官以快感的, 敏感的"
chopping,'tʃɔpiŋ,1,[电] 截断
chair,tʃєә,1,"n. 椅子, 显要的席位, 主席\nvt. 使入座, 使就任要职"
performed,,1,"v. 执行, 表演（perform的过去分词形式）"
mammoth,'mæmәθ,1,"n. 猛犸, 庞然大物\na. 猛犸似的, 巨大的"
apprehend,.æpri'hend,1,"vt. 理解, 忧虑, 逮捕\nvi. 担心, 理解"
toes,,1,n. 脚趾（toe的复数）
strains,streinz,1,v. 拉紧( strain的第三人称单数 ); 尽量利用; 尽全力; 过滤
ample,'æmpl,1,"a. 大量的, 充足的, 丰富的"
pulls,pulz,1,v. 拉( pull的第三人称单数 ); 扯; 拉过来; 划（船）
organ,'ɒ:gәn,1,"n. 风琴, 器官, 元件, 机构, 机关\n[电] 风琴"
complete,kәm'pli:t,1,"a. 完全的, 十足的, 完成的\nvt. 完成, 完工, 使圆满"
filling,'filiŋ,1,"n. 充填物, 填料\n[化] 加填; 填充"
smoothly,'smu:ðli,1,"adv. 平滑地, 流畅地, 流利地"
affording,ə'fɔːd,1,"vt. 给予, 提供；买得起\nn. (Afford)人名；(英)阿福德"
pleiades,'plaiәdi:z,1,[医] 淋巴结肿块
wakes,weiks,1,v. 醒( wake的第三人称单数 ); 唤醒; 唤起（记忆）; 使再次感觉到
fairy,'fєәri,1,"n. 仙女, 精灵\na. 仙女的"
dispute,dis'pju:t,1,n. 争论\nv. 争论
vista,'vistә,1,"n. 远景, 展望, 回想"
mint,mint,1,"n. 薄荷, 造币厂, 巨额\nvt. 铸造, 铸币, 制造"
mortgaging,ˈmɔ:ɡidʒɪŋ,1,v. 抵押( mortgage的现在分词 )
real-estate,"'riəli,steit, 'ri:l-",1,adj. 不动产的
ministers,ˈministəz,1,n. 大臣( minister的名词复数 ); 部长; 公使; 牧师
withdrew,"wið'dru:, wiθ-",1,withdraw的过去式
impounded,ɪmˈpaʊndid,1,"v. 依法没收, 扣押（某物）( impound的过去式和过去分词 ); 将（违章停放的汽车或走失的动物）暂存待领"
translation,træns'leiʃәn,1,"n. 翻译, 译文, 转化, 调任, 平移, 转译\n[计] 转换"
post-office,'pəʊst'ɒfɪs,1,"a. 邮局的, 邮政的"
bull-fight,,1,n. 斗牛
happen,'hæpәn,1,"vi. 发生, 发生, 恰巧"
drowsy,'drauzi,1,"a. 昏昏欲睡的\n[医] 倦睡的, 瞌睡的"
consenting,,1,a. 同意的；准许的
damodara,,1,
recollection,.rekә'lekʃәn,1,"n. 记忆, 回想, 回忆"
unquestionable,.ʌn'kwestʃәnәbl,1,"a. 无疑问的, 确实的, 无可挑剔的\n[法] 无可疑的, 确定的, 不成问题的"
speculations,ˌspekjəˈleɪʃənz,1,n. 投机买卖( speculation的复数形式 ); 思考; 投机活动; 推断
penetrate,'penitreit,1,"vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢\nvi. 刺入, 看穿, 渗透, 打进"
gaze,geiz,1,"n. 注视, 凝视\nvi. 注视, 凝视"
prejudice,'predʒudis,1,"n. 偏见, 成见, 侵害\nvt. 使存偏见, 使有成见, 侵害"
anode,'ænәud,1,n. 阳极\n[化] 阳极; 正极
excursions,iksˈkə:ʃənz,1,n. （尤指集体）远足( excursion的复数形式 ); 短途旅行; （短期的）涉足; 离题
soft,sɒft,1,"a. 软的, 温和的, 柔和的, 柔滑的, 温柔的, 软弱的, 坡度小的, 笨的, 纸币的\nn. 柔软的东西, 笨人, 纸币\nadv. 柔软地, 温和地"
elastic,i'læstik,1,"n. 松紧带, 橡皮筋\na. 有弹性的, 能伸缩的, 可通融的"
tartary,,1,
starved,stɑ:vd,1,a. （等于starving）饥饿的
farthest,'fɑ:ðist,1,"a. 最远的, 最久的\nadv. 最远, far的最高级"
winter-,,1,
re,ri:,1,"prep. 关于\nn. 不动产, 房地产\n[计] 赖斯编码"
vedas,ˈveidəz,1,n. 吠陀经（印度最古的宗教文献和文学作品的总称），吠陀本集( Veda的名词复数 )
moonless,'mu:nlis,1,n. 无月亮的
reads,ri:dz,1,"v. 读, 看懂, 理解( read的第三人称单数 ); 显示, 标明"
handsomely,'hænsәmli,1,"adv. 漂亮地, 整齐地, 当心地, 慢慢地, 优厚地, 慷慨地, 美观地"
bounding,baundɪŋ,1,v. 跳( bound的现在分词 ); 弹回; 向上弹; 向上跳
chanticleer,.tʃænti'kliә,1,n. 雄鸡
tiptoe,'tiptәu,1,"n. 脚尖\nvi. 用脚尖走\nadv. 踮着脚\na. 踮着脚走的, 偷偷摸摸的"
rail,reil,1,"n. 横杆, 围栏, 栏杆, 铁轨, 扶手, 秧鸡\nvt. 以横木围栏, 给...铺铁轨\nvi. 责骂, 抱怨"
ago-,,1,
murdered,ˈmə:dəd,1,v. 糟蹋( murder的过去式和过去分词 ); （尤指在团队运动中）彻底打败; 打垮
dwindled,ˈdwindld,1,v. 逐渐变少或变小( dwindle的过去式和过去分词 )
intelligences,,1,"(intelligence 的复数) n. 智力, 情报, 信息\n[医] 智力"
frittered,ˈfrɪtəd,1,v. 消耗( fritter的过去式和过去分词 ); 浪费; （在…上）浪费金钱; 浪费时间
smallest,,1,a. 最小的（small的最高级）
unimaginable,.ʌni'mædʒinәbl,1,"a. 不能想象的, 不可思议的"
pressure-,,1,
illusory,i'lju:sәri,1,"a. 产生幻觉的, 幻影的, 错觉的\n[法] 因错觉产生的, 虚幻的"
holy,'hәuli,1,"a. 神圣的, 圣洁的, 至善的\nn. 神圣的东西"
crusty,'krʌsti,1,"a. 有硬皮的, 易怒的\n[建] 硬的, 有壳的, 似外皮的"
winds,'waɪndz,1,n. 风( wind的名词复数 ); 呼吸; （随食物或饮料）吞下的气; （管弦乐团的）管乐器\nv. 缠绕( wind的第三人称单数 ); 卷绕; 转动（把手）; 给…上发条
ripples,,1,n. 涟漪；波纹（ripple的复数）
wing,wiŋ,1,"n. 翅膀, 翼, 机翼, 派别\nvt. 给...装上翼, 飞过, 使飞, 空运, 增加...速度\nvi. 飞行"
matters,,1,n. 事项；事态；事件；情事（matter的复数）
so-,,1,
vapors,ˈveipəz,1,"n. 水汽, 水蒸气, 无实质之物( vapor的复数形式 ); 自夸者; 幻想 [药]吸入剂 [古]忧郁（症）\nv. 自夸, （使）蒸发( vapor的第三人称单数 )"
northwest,.nɒ:θ'west,1,"n. 西北, 西北方\na. 西北的, 在西北的, 来自西北的\nadv. 向西北"
actions,,1,n. 动作；行动（action的复数）
bathing,'beiðiŋ,1,"n. 游泳, 洗海水澡"
nudgings,,1,(nudging 的复数) v. （朝某方向）轻推( nudge的现在分词 ); （使）达到; （暗指与性有关的事）搂搂抱抱
olympus,,1,
slightly,'slaitli,1,"adv. 些微地, 苗条地"
suggestive,sә'dʒestiv,1,"a. 提示性的, 影射的, 暗示的\n[医] 暗示的"
aspirations,,1,n. 愿望
servitor,'sә:vitә,1,"n. 仆人, 跟班, 工读生"
thundering,'θʌndәriŋ,1,"a. 雷鸣般的, 雷一般响亮的, 非常的\nadv. 非常, 异常"
clearly,'kliәli,1,adv. 清楚地
worthily,'wә:ðili,1,"adv. 相宜地, 可敬地, 正当地"
discoursed,,1,vi. 演说（discourse的过去式与过去分词形式）
-better,,1,
advertisement,.ædvә'taizmәnt,1,"n. 广告, 启事, 广告宣传\n[法] 广告, 公告, 告示"
nawed,,1,
surpassed,səˈpɑ:st,1,v. 超过( surpass的过去式和过去分词 ); 优于; 多于; 非…所能办到
sheet,ʃi:t,1,"n. 床单, 张, 纸张, 印刷品, 裹尸布, 薄片\nvt. 盖上被单, 遍布\nvi. 大片落下\na. 片状的, 成薄片的\n[计] 工作表"
aids,,1,
talk-,,1,
hyades,,1,n. 毕星团；[希神]许阿得斯
thousand-and-one,,1,
closing,'klәuziŋ,1,n. 结束\na. 结束的
dense,dens,1,"a. 密集的, 浓厚的"
ghosts,,1,n. 鬼；幽灵（ghost的复数）
wooded,'wudid,1,a. 树木繁茂的
exhilarating,ig'zilәreitiŋ,1,"a. 令人喜欢的, 使人愉快的, 爽快的"
divining-rod,,1,
western,'westәn,1,"n. 西方人, 西部片, 西部小说\na. 向西方的, 来自西方的, 西方的, 西洋的, 西部的"
everlasting,.evә'læstiŋ,1,"a. 永恒的, 持久的\nn. 上帝, 神"
granada,,1,
reawaken,ri:ә'weikәn,1,vi.再度觉醒
meadows,,1,
thyself,ðai'self,1,pron. 你自己
sometime,'sʌmtaim,1,"a. 以前的, 某一时间的\nadv. 改天, 来日"
busy,'bizi,1,"a. 忙碌的, 热闹的, 没空的\nvt. 使忙\nvi. 忙碌\n[计] 忙; 忙碌"
gauge,geidʒ,1,"n. 标准度量, 计量器\nvt. 精确计量, 估计\n[计] 线规"
founder,'faundә,1,"n. 创立者, 建立者\nvt. 使沉没, 使摔倒, 弄跛, 浸水, 破坏\nvi. 沉没, 摔到, 变跛, 倒塌, 失败"
bell-rope,,1,
sentinels,ˈsentənəlz,1,"n. 岗哨, 哨兵( sentinel的复数形式 )"
remarked,riˈmɑ:kt,1,"v. 谈论, 评论( remark的过去式和过去分词 ); 注意到…"
nap,næp,1,"n. 小睡, 稍睡, 细毛, 孤注一掷\nvi. 小睡, 疏忽\nvt. 使拉毛, 打盹度过, 预测...为获胜马"
rainiest,,1,"a. 下雨的, 多雨的( rainy的最高级 )"
engraven,,1,
pursuing,pəˈsju:ɪŋ,1,v. 继续( pursue的现在分词 ); 追求; 进行; 追捕
undulations,,1,"(undulation 的复数) n. 波动, 波状弯曲, 起伏\n[医] 波动"
confederacy,kәn'fedәrәsi,1,"n. 联盟, 邦联\n[法] 共谋, 违法的结社, 联盟"
truths,,1,"真理, 真实, 实际情况, 真相, 真实性, 忠实性"
attractions,ət'rækʃnz,1,n. 吸引( attraction的复数形式 ); 具有吸引力的事物; 有吸引力的特征（或品质、人）; （尤指两性间的）爱慕
settling,'setliŋ,1,"n. 沉淀物\n[法] 固定, 移住, 殖民"
cosmical,'kɔzmikәl,1,"a. 宇宙的, 广大无边的, 有秩序的"
current,'kʌrәnt,1,"n. 涌流, 趋势, 流\na. 流通的, 现在的, 当前的, 流行的\n[计] 当前的"
alphabet,'ælfәbit,1,n. 字母\n[计] 字母表
disappointed,.disә'pɒintid,1,a. 失望的
events,,1,n. 事件；[体育]项目（event的复数）
cure,kjuә,1,"n. 治疗, 治愈, 治疗法\nvt. 治疗, 治愈, 改正, 腌制, 加工处理, 使硫化\nvi. 受治疗, 被加工处理, 被硫化"
applications,,1,n. 应用；应用程序；应用软件（application的复数）
upset,ʌp'set,1,"a. 弄翻的, 混乱的, 心烦的\nvt. 弄翻, 颠覆, 推翻, 打乱, 使不适, 使心烦\nvi. 翻倒"
tradition,trә'diʃәn,1,"n. 传说, 传统, 交付\n[法] 传统, 惯例, 移交"
london,,1,
career,kә'riә,1,"n. 事业, 生涯, 成功\n[法] 职业, 专业, 履历"
terrestrial,tә'restriәl,1,"n. 地球上的人\na. 地球的, 陆生的, 陆地的, 人间的"
villager-,,1,
viewed,vju:d,1,vt. 看（view的过去式与过去分词形式）
homer,'hәumә,1,"n. 本垒打, 传信鸽"
upright,'ʌprait,1,"a. 正直的, 诚实的, 公正的, 垂直的, 竖式的\n[化] 立杆"
floated,,1,a. 浮动的
excepted,,1,a. 除...之外
lakes,,1,"n. 色淀；湖泊, 湖畔"
reinvigorated,ˈri:inˈviɡəreitid,1,"v. 使再振作, 使复兴( reinvigorate的过去式和过去分词 )"
1649,,1,
covers,,1,"n. 覆盖；封面, 盖子；暗礁, 保证金, 暗礁群"
appui,æ'pwi:,1,"<法> n.支撑, 支持"
de,di:,1,"[化] 非对映体过量\n[医] 铥(69号元素铥的别名,1916年Eder离得的假想元素)"
fore,fɒ:,1,"a. 在前的, 以前的\nadv. 在前面, 在船头\nprep. 在...前"
woodthrush,,1,
glimmer,'glimә,1,"n. 一丝光线, 微光, 少许\nvi. 发微光"
organs,,1,n. 器官；机构；风琴（organ的复数）
gouged,gaʊdʒd,1,v. 凿( gouge的过去式和过去分词 ); 乱要价; （在…中）抠出…; 挖出…
drowsiness,'drauzinis,1,"n. 睡意\n[医] 倦睡, 瞌睡"
accuracy,'ækjurәsi,1,"n. 精确, 正确\n[计] 准确度"
cream,kri:m,1,"n. 乳酪, 奶油, 面霜\n[医] 乳油, 乳皮; 乳膏, 霜"
coin,kɒin,1,"n. 硬币, 金钱, 货币\nvt. 铸币, 创造, 杜撰"
roving,'rәuviŋ,1,"a. 徘徊的, 流动的\nn. 流浪, 漫游, 粗纱"
haven,'heivn,1,"n. 港, 避难所, 安息所\nvt. 安置...于港中, 庇护, 入港"
penny-post,,1,
desires,,1,n. 欲望；心愿（desire的复数形式）
arabian,,1,
routine,ru:'ti:n,1,"n. 常规, 日常工作, 惯例, 例行公事\na. 日常的, 常规的\n[计] 例程"
gentle,'dʒentl,1,"a. 温和的, 文雅的"
meanly,'mi:nli,1,adv. 卑贱地；吝啬地；简陋地
secret,'si:krit,1,"n. 秘密, 机密, 秘诀, 秘方\na. 秘密的, 极机密的, 隐蔽的, 暗中的, 神秘的, 偏僻的"
vitus,,1,
swath,swɔ:θ,1,"n. 刈幅, 刈下的一行草, 刈下的一行麦, 行, 一条, 条, 一行"
unrelaxed,,1,[网络] 紧的
anticipated,,1,a. 预期的；期望的
release,ri'li:s,1,"n. 释放, 发泄, 豁免, 发行, 释放证书\nvt. 释放, 解除, 放松, 豁免, 免除, 发布, 放弃, 让与\nn. 发布\n[计] 版本, 发布"
frosts,frɔsts,1,"n. 霜冻, 严寒天气( frost的名词复数 )"
lincoln,,1,
atlas,'ætlәs,1,"n. 地图集, 图表集\n[计] 自动测试和负载分析系统"
culminates,ˈkʌlmineits,1,v. 达到极点( culminate的第三人称单数 )
twinkling,'twiŋkliŋ,1,"a. 闪烁的, 闪亮的, 闪光的\nn. 闪烁, 瞬间"
somnolence,'sɔmnәlәns,1,"n. 思睡, 困倦, 瞌睡, 嗜眠, 嗜眠症\n[医] 瞌睡, 欲睡; 嗜眠"
stitchin,,1,
esteem,i'sti:m,1,"n. 尊敬, 尊重\nvt. 尊敬, 尊重, 认为"
wanted-,,1,
shoulders-,,1,
reflections,,1,"n. 反光；反响, 回声；回旋曲"
mirage,'mirɑ:ʒ,1,"n. 海市蜃楼, 幻景, 妄想"
week-,,1,
tripped,,1,v. 倾翻（trip的过去式）
description,di'skripʃәn,1,"n. 描述, 说明, 种类\n[经] 说明书(物品), 品名种类, 货物名称"
exude,ig'zju:d,1,"v. (使)流出, (使)渗出"
overcast,'әuvәkɑ:st,1,"a. 阴天的, 阴暗的, 愁闷的"
continent,'kɒntinәnt,1,"n. 大陆, 洲\na. 自制的"
critically,'kritikәli,1,"adv. 批评性地, 审慎地, 精密地"
calculation,.kælkju'leiʃәn,1,"n. 计算, 考虑, 计算的结果\n[经] 计算"
scale-,,1,
