word,phonetic,count,translation
cleaning,'kli:niŋ,1,"n. 清洁, 扫除, 家畜的胞衣, 扫除出来的垃圾, 大败, 输得精光, 除伐, 巨额利润\n[计] 清洗, 清除"
closest,,1,a. 最靠近的（close的最高级）
coarsely,'kɒ:sli,1,"adv. 粗糙地, 粗俗地, 鄙俗地"
columbia,,1,
command,kә'mɑ:nd,1,"n. 命令, 指挥, 控制, 部队, 司令部\nv. 命令, 指挥, 控制\n[计] 命令; 指令; DOS外部命令:启动新的命令处理器"
commentator,'kɔmenteitә,1,"n. 评论员, 实况广播员, 注释者, 时事评论员"
communicated,kəˈmju:nikeitid,1,"v. 传达, 表达( communicate的过去式和过去分词 ); 通讯; 交际; 相连"
condiment,'kɒndimәnt,1,n. 辛辣调味品\n[化] 调味品
conformably,kәn'fɒ:mәbli,1,"adv. 一致地, 顺从地"
congratulation,kәn.grætʃә'leiʃәn,1,"n. 祝贺, 恭喜"
conjure,'kʌndʒә,1,"vt. 念咒文召唤, 变戏法, 想象\nvi. 变戏法, 施魔法"
contriving,kənˈtraivɪŋ,1,"v. （不顾困难地）促成某事( contrive的现在分词 ); 巧妙地策划, 精巧地制造（如机器）; 设法做到"
control,kәn'trәul,1,"n. 控制, 管理, 克制, 控制器, 操纵装置\nvt. 控制, 操纵, 抑制\n[计] 控制; 控制器"
council,'kaunsәl,1,"n. 会议, 委员会\n[经] 委员会"
cries,,1,v. 哭；喊叫（cry的第三人称单数）
dashing,'dæʃiŋ,1,"a. 闯劲足的, 有力的"
defileth,,1,
destroyed,,1,"a. 被毁, 毁坏；遭破坏的"
detain,di'tein,1,"vt. 扣留, 扣押, 耽搁\n[法] 拘留, 扣押, 留住"
detained,diˈteind,1,v. 留住( detain的过去式和过去分词 ); 耽搁; 拘留; 扣留
differently,'difrentli,1,"adv. 差异, 不同, 各别, 各种"
dignified,'dignifaid,1,"a. 有尊严的, 高尚的"
disafforested,",dɪsə'fɒrɪst",1,vt. 砍伐森林
discourse,'diskɒ:s,1,"n. 谈话, 演讲\nvi. 谈话, 讲述"
dissipates,ˈdisipeits,1,"v. 驱散, 消失( dissipate的第三人称单数 ); 浪费"
drunkenness,,1,"[医] 醉酒, 酒醉"
eats,i:ts,1,abbr. 设备准确度测试站（Equipment Accuracy Test Station）
ebriosity,",i:bri'ɔsiti",1,嗜酒中毒
education-,,1,
elevating,ˈelɪveɪtɪŋ,1,v. 举起( elevate的现在分词 ); 提高; 提升; 鼓舞
embryo,'embriәu,1,"n. 胚胎, 胎儿, 胚芽\n[医] 胚, 胚胎"
emits,iˈmits,1,"v. 发出, 放出( emit的第三人称单数 )"
endeavors,enˈdevəz,1,"n. <正>努力, 尽力( endeavor的名词复数 )\nv. 尝试, 试图( endeavor的第三人称单数 )"
entereth,,1,
entomologists-,,1,
ev,,1,[电] 电子伏特
excrement,'ekskrimәnt,1,"n. 排泄, 大便\n[医] 粪便"
extremes,,1,"n. 狂热分子, 极端条件"
fails,feilz,1,v. 在…中失败( fail的第三人称单数 ); 衰退; 衰弱; 破产
fat,fæt,1,"n. 脂肪, 脂油, 肥肉\na. 肥的, 胖的, 油腻的\nn. 文件分配表\n[计] 文件分配表"
fatigued,fә'ti:ɡd,1,a. 疲乏的
fauns,fɔ:nz,1,n. （罗马神话中半人半羊的）农牧神( faun的复数形式 )
feeder,'fi:dә,1,"n. 饲养者, 供给者, 奶瓶\n[化] 给料器"
feeding,'fi:diŋ,1,"n. 饲养, 进料, 加料\na. 供给饲料的, 摄取食物的"
fired,,1,n. 因祸得福（电影名）
fish-pole,,1,
flows,,1,n. 现金流量
fowling-piece,,1,
fried,fraid,1,a. 油炸的
gains,ɡeinz,1,n. 收益；利益；腰槽；榫眼（gain的复数）
generative,'dʒenәrәtiv,1,"a. 生殖的, 生产的, 有生殖力的\n[医] 生殖的, 发生的"
glutton,'glʌtn,1,"n. 暴食者, 酷爱...的人"
gluttonous,'glʌtnәs,1,"a. 暴食的, 贪吃的, 贪心的"
goat,gәut,1,"n. 山羊, 替罪羊, 色鬼"
gradual,'grædʒuәl,1,"a. 逐渐的, 渐增的\nn. 弥撒升阶圣歌"
half-day,'hɑ:fd'eɪ,1,n. 半日制; 半天
halves,hɑ:vz,1,"pl. 半, 一半, (球赛的)半场, (英)半学年, 学期, (美)(非正式)(足球)中卫"
hog,hɒg,1,"n. 猪, 贪婪者, 象猪般的人\nv. (使)拱起"
holidays,"'hɔlә,deiz",1,"adv. 在假日, 每逢假日"
holiness,'hәulinis,1,"n. 神圣；圣座（大写, 对教宗等的尊称）"
hunted,'hʌntid,1,a. 被捕猎的；受迫害的
ice-cutting,,1,
imbrute,im'bru:t,1,"vt. 堕落, (使)残忍"
immortal-,,1,
impaling,ɪmˈpeɪlɪŋ,1,v. 钉在尖桩上( impale的现在分词 )
incline,in'klain,1,"n. 倾斜, 斜坡, 斜面\nvt. 使倾向于, 使倾斜\nvi. 倾向, 倾斜, 爱好, 易于"
inconsiderable,.inkәn'sidәrәbl,1,"a. 不足取的, 不值得考虑的"
indulges,inˈdʌldʒz,1,v. 放纵( indulge的第三人称单数 ); 容许; 使（自己）沉溺于; 参加
inferior,in'fiәriә,1,"a. 次等的, 较差的, 下方的, 下级的\nn. 部下, 次品, 下标(符号)"
insectivorous,.insek'tivәrәs,1,"a. 食虫的, 食虫动植物的\n[医] 食虫的"
insisting,inˈsistɪŋ,1,"v. 坚决宣称, 坚持认为( insist的现在分词 ); 坚决要求"
instinctively,,1,"adv. 本能地, 直觉地"
insurance,in'ʃurәns,1,"n. 保险, 保险业, 保险费\n[医] 保险"
intangible,in'tændʒәbl,1,"a. 难以明了的, 无形的\n[经] 无形的"
intimation,.inti'meiʃәn,1,"n. 暗示, 提示, 通知\n[法] 告知, 通知, 暗示"
intoxicating,in'tɔksikeitiŋ,1,"a. 醉人的,使人兴奋的"
introduction,.intrә'dʌkʃәn,1,"n. 介绍, 传入, 采用, 初步"
investment,in'vestmәnt,1,"n. 投资\n[医] 包埋料, 围模料, 包埋法, 围模法"
invigorates,ɪnˈvɪgəˌreɪts,1,"v. 使生气勃勃, 使精力充沛, 使健壮( invigorate的第三人称单数 )"
irksome,'ә:ksәm,1,"a. 厌恶的, 讨厌的, 令人厌烦的"
jaw,dʒɒ:,1,"n. 颚, 颌\nv. 闲谈, 教训, 唠叨"
jelly,'dʒeli,1,"n. 果冻, 果冻甜食, 胶状物\nv. (使)结冻, (使)成胶状"
kirby,,1,n. 卡比（男子名）
larvae,,1,"幼虫(昆虫), 幼体, 蚴(蠕虫)\n[医] 幼虫(昆虫), 蚴(蠕虫)"
lawgiver,'lɒ:givә,1,"n. 立法者\n[法] 立法者, 制定法律者"
learn-,,1,
learns,lə:nz,1,v. 学习( learn的第三人称单数 ); 学会; 得知; 记住
limited,'limitid,1,"a. 有限制的, 有限的, 有限责任的\nn. 特别快车"
mary,'meәri,1,n. 玛丽（女子名）
member,'membә,1,"n. 成员, 会员\n[医] │肢, 肢体"
mencius,,1,
mighty,'maiti,1,"n. 有势力的人\na. 有势力的, 强大的, 有力的\nadv. 很, 极"
migrate,'maigreit,1,"vi. 移动, 移往, 随季节而移居\n[计] 迁移程序"
mill-pond,,1,n. 贮木场
misled,,1,mislead的过去式和过去分词
missouri,,1,
mistress,'mistris,1,"n. 主妇, 女主人, 情妇"
moiling,mɔilɪŋ,1,"v. 辛苦工作, 做苦工( moil的现在分词 )"
momentarily,'mәumәntәrili,1,"adv. 暂时地, 立刻, 随时地"
morsel,'mɒ:sl,1,"n. 一口, 少量, 小片"
mud-turtles,,1,
nun,nʌn,1,"n. 修女, 尼姑"
obscene,ɒb'si:n,1,"a. 淫秽的, 猥亵的, 讨人厌的, 可憎的\n[法] 猥亵的, 海洋的, 污秽的"
observing,әb'zә:viŋ,1,"a. 注意观察的, 留心的, 观察力敏锐的"
offend,ә'fend,1,"v. 犯罪, 冒犯, 违反, 进攻"
offensive,ә'fensiv,1,"a. 令人不快的, 侮辱的, 攻击性的\n[法] 攻击的, 进攻的, 冒犯的"
oftenest,,1,
omnipresent,.ɒmni'prezәnt,1,"a. 无所不在的, 普通存在的"
opium-eater,,1,
orders,,1,"n. 牧师职, 神职"
outgrow,.aut'grәu,1,"vt. 过大而不适于, 长得比...高(或大、快), 成长得不再具有..."
painters,'peɪntəz,1,n. 画家( painter的复数形式 ); 油漆匠; （系船的）缆绳
palate,'pælit,1,"n. 腭, 味觉, 趣味, 爱好\n[医] 腭"
patterer,,1,n. 行话；轻快脚步声；急速拍打声 (patter的变形)
perception,pә'sepʃәn,1,"n. 知觉, 感觉, 领悟力, 获取\n[医] 知觉"
performance,pә'fɒ:mәns,1,"n. 施行, 工作情况, 成绩, 行为, 表现, 演出\n[电] 绩效, 性能"
pervade,pә'veid,1,"vt. 弥漫于, 遍及于, 流行于, 蔓延, 渗透于, 充满"
picked,pikt,1,"a. 精选的, 采摘的, 已收获的, 截出的, 已清除的, 有尖头的, 多刺的"
planning,,1,"n. 计划的制订, 策划, 设计, 规划\n[计] 计划, 规划"
poison,'pɒizn,1,"n. 毒药, 毒, 毒物, 有毒害的事物\nvt. 毒害, 毒杀, 使中毒\nvi. 放毒, 下毒"
pole,,1,
possess,pә'zes,1,"vt. 持有, 占有, 拥有, 克制, 支配, 迷住\n[法] 持有, 占有, 具有"
precepts,,1,n. 戒律；格言；训令（precept的复数形式）
prepares,priˈpɛəz,1,v. 准备( prepare的第三人称单数 ); 预备（饭菜）; 配备; 使（自己）有准备
preserve-pot,,1,
prevail,pri'veil,1,"vi. 获胜, 流行, 盛行\n[医] 流行, 盛行"
preying,'preiiŋ,1,a. 捕食性的；掠夺的
privileged,'privilidʒd,1,"a. 有特权的, 有特别恩典的\n[法] 特许的, 有特权的"
prostrate,'prɒstreit,1,"a. 拜倒的, 降伏的, 俯卧的, 衰竭的, 沮丧的\nvt. 弄倒, 使屈服, 使俯伏, 使平卧"
provoke,prә'vәuk,1,"vt. 激怒, 惹起, 诱导\n[法] 刺激, 煽动, 激怒"
puritan,'pjuәritn,1,n. 清教徒\na. 清教徒的
rage,reidʒ,1,"n. 愤怒, 情绪激动, 狂暴\nvi. 大怒, 狂吹, 流行"
rat,ræt,1,"n. 鼠, 卑鄙的人, 破坏者, 变节者\nvi. 捕鼠, 变节\nvt. 弄蓬松"
re-create,.ri:kri'eit,1,vt. 重新创作
recommending,ˌrekəˈmendɪŋ,1,v. 托( recommend的现在分词 ); 推荐; 劝告; 使显得吸引人
reconciled,'rekənsaɪld,1,v. 使和好( reconcile的过去式和过去分词 ); 和解; 使一致; 使和谐
refers,riˈfə:z,1,v. 提到( refer的第三人称单数 ); 针对; 关系到; 请教
refine,ri'fain,1,"vt. 精炼, 净化, 使优雅, 使精炼\nvi. 被精炼, 被净化"
regards,,1,"n. 问候, 致意"
regulated,,1,v. 管制；管理；规定（regulate的过去分词）
relish,'reliʃ,1,"n. 滋味, 风味, 美味, 爱好, 食欲, 调味品\nvt. 调味, 喜欢, 玩味\nvi. 有味道"
repeatedly,ri'pi:tidli,1,"adv. 重复地, 再三地"
reposes,rɪˈpəʊziz,1,v. 将（手臂等）靠在某人（某物）上( repose的第三人称单数 )
represents,ˌrepriˈzents,1,v. 表现( represent的第三人称单数 ); 代表; 体现; 作为…的代表
reproach,ri'prәutʃ,1,"n. 责备, 耻辱\nvt. 责备, 申斥, 使丢脸"
repugnance,ri'pʌgnәns,1,"n. 反感, 厌恶, 不一致, 矛盾, 抵触\n[法] 不一致, 矛盾, 不一致之处"
resolute,'rezәlu:t,1,"n. 果断的人\na. 坚决的, 刚毅的, 毅然的"
reverently,,1,"adv. 虔诚地, 恭敬地"
revives,riˈvaivz,1,v. 恢复( revive的第三人称单数 ); 苏醒; 使再生效; 回忆起
rites,,1,n. 仪式（rite的复数）
rule,ru:l,1,"n. 规则, 统治, 控制, 支配, 规律, 标准, 章程, 破折号, 铅线\nvt. 规定, 统治, 管理, 控制, 支配, 裁决\nvi. 统治, 管辖, 裁定\n[计] 规则, 水线"
rumor,'ru:mә,1,"n. 谣言, 传闻\nvt. 谣传"
ry,,1,abbr. 铁路（railway）
sardines,sɑ:ˈdi:nz,1,n. 沙丁鱼（罐装的）( sardine的复数形式 )
satire,'sætaiә,1,"n. 讽刺文学, 讽刺"
satyrs,ˈsætəz,1,"n. （希腊及罗马神话）半人半兽的森林之神, 好色之徒, 性欲极强的男人( satyr的复数形式 )"
savors,ˈseivəz,1,"v. 意味, 带有…的性质( savor的第三人称单数 ); 给…加调味品; 使有风味; 品尝"
scarcity,'skɑ:siti,1,"n. 缺乏, 不足, 缺少\n[经] 缺乏, 不足"
scullion,'skʌljәn,1,n. 厨房帮手
sculptors,ˈskʌlptəz,1,"n. 雕刻家, 雕塑家( sculptor的复数形式 ); [天]玉夫座"
scurf,skә:f,1,"n. 头屑, 皮屑\n[医] 头皮屑, 皮屑"
segment,'segmәnt,1,"n. 片段, 部分, 分节, 段\nv. 分割, 分裂\n[计] 段"
seize,si:z,1,"vt. 抓住, 逮捕, 俘获, 没收, 扣押, 掌握\nvi. 突然抓住, 利用"
self-respect,'selfris'pekt,1,"n. 自尊, 自重\n[法] 自尊"
sensitive,'sensitiv,1,"a. 敏感的, 易感的, 灵敏的, 感光的\n[机] 敏感的, 灵敏的, 感度高的"
sensualist,'senʃuәlist,1,"n. 好色者, 感觉论者, 快乐论者"
sensually,ˌsenʃʊəlɪ,1,adv. 耽于声色地; 好色地; 淫荡地; 官能地
shines,,1,v. 发光；使亮（shine的第三人称单数）
shouldered,'ʃәuldәd,1,a. 带凸肩的；肩膀…的（用以构成复合词）
shuffled,ˈʃʌfəld,1,v. 洗（纸牌）( shuffle的过去式和过去分词 ); 拖着脚步走; 粗心地做; 摆脱尘世的烦恼
slaughtering,'slɔ:tərɪŋ,1,"v. 屠杀, 杀戮, 屠宰( slaughter的现在分词 )"
slimy,'slaimi,1,"a. 泥的, 泥泞的, 粘糊糊的, 讨厌的"
sloth,slәuθ,1,"n. 怠惰, 懒惰"
slothful,'slәuθful,1,"a. 怠惰的, 懒惰的"
slumbered,,1,"v. 微睡, 睡眠（slumber的过去式与过去分词形式）"
snaring,sneərɪŋ,1,"v. 用罗网捕捉, 诱陷, 陷害( snare的现在分词 )"
sober,'sәubә,1,"a. 未醉的, 稳重的, 节制的, 严肃的, 不夸大的, 合理的, 朴素的\nvt. 使醒酒, 使严肃\nvi. 从醉里醒来, 变严肃"
sought,sɒ:t,1,seek的过去式和过去分词
spence-,,1,
sportsmen,,1,n. 运动员
star-dust,,1,
starry,'stɑ:ri,1,"a. 星光照耀的, 多星的, 星形的, 明亮的"
startlingly,'sta:tliŋli,1,adv. 惊人地
stealing,'sti:liŋ,1,"n. 偷窃, 贼赃\na. 有偷窃行为的"
strongly,'strɒŋli,1,"adv. 强有力地, 坚强地, 激烈地"
subject-,,1,
substituted,,1,"a. 取代的, 代替的"
supreme,sju'pri:m,1,"n. 至高, 霸权\na. 至高的, 终极的, 极端的, 最大的"
sweet-scented,'swi:t'sentid,1,a. 芳香的
sympathies,,1,"n. 同情, 支持"
systems,,1,"n. 体制, 体系；制度；系统（system的复数形式）"
teaches,'ti:tʃɪz,1,v. 教( teach的第三人称单数 ); 教书; 训练; 教育
temperate,'tempәrәt,1,"a. 温和的, 适度的, 有节制的, 温带的"
temperately,,1,adv. 适度地；有节制地
tempts,tempts,1,v. 引诱或怂恿（某人）干不正当的事( tempt的第三人称单数 ); 使想要
tenure,'tenjuә,1,"n. 享有, 保有期\n[经] (财产,职位等的)占有, 占有权"
text,tekst,1,"n. 文本, 正文, 课文, 主题, 圣经文句, 乐谱\n[计] 电文; 文本; 正文"
thoughtless,'θɒ:tlis,1,"a. 欠考虑的, 无深虑的, 轻率的"
thrill,θril,1,"n. 震颤, 激动, 刺激性, 一阵激动\nvi. 震颤, 颤抖, 激动\nvt. 使激动, 使颤动"
thrilled,θrɪld,1,a. 非常兴奋的; 极为激动的\nvt. “thrill”的过去式和过去分词
thseng-tseu,,1,
tidbit,'tidbit,1,"n. 少量的美食, 珍馐, 珍品, 珍闻"
tidbits,'tɪbbɪts,1," 花边新闻"
traced,treist,1,v. 描绘( trace的过去式和过去分词 ); 追溯; 发现; 跟踪
trailing,'treiliŋ,1,a. 牵引的；后面的；被拖动的；蔓延的；拖尾的
transfixes,trænsˈfiksiz,1,v. 刺穿( transfix的第三人称单数 ); 钉住; 使惊恐; 使惊呆
transformed,trænsˈfɔ:md,1,"v. 改变( transform的过去式和过去分词 ); 使改变形态, 使改变外观（或性质）, 使改观"
transmute,træns'mju:t,1,"vt. 使变形, 使变质\nvi. 变形, 变质"
trapper,'træpә,1,"n. 设陷阱捕兽者, 设陷阱猎兽者, 看门工"
trembles,ˈtremblz,1,v. 发抖( tremble的第三人称单数 ); 焦虑; 颤动; 轻轻摇晃
tribes,traibz,1,n. 部落( tribe的复数形式 ); （动、植物的）族; （一）帮; 大群
truce,tru:s,1,"n. 停战, 休战\nvi. 停战, 休止\nvt. 以休战结束"
trusting,'trʌstiŋ,1,"a. 轻信的, 信任他人的, 深信不疑的"
turtle,'tә:tl,1,n. 海龟
tusks,tʌsks,1,n. （象等动物的）长牙( tusk的名词复数 ); 獠牙; 尖形物; 尖头
twinkle,'twiŋkl,1,"n. 闪烁, 闪耀, 瞬息\nvi. 闪烁\nvt. 使闪耀"
unaccountably,ˌʌnəˈkaʊntəbli,1,"adv. 不能说明地, 不可解释地; 无责任地"
urine,'juәrin,1,"n. 小便, 尿\n[医] 尿"
values,,1,"n. 对价值的看法, 准则, 标准, 价值观念"
vedant,,1,
venison,'venizn,1,"n. 鹿肉, 野味"
viand,'vaiәnd,1,n. 各种食品
void,vɒid,1,"n. 空虚, 空间, 空白, 空隙, 空虚感\na. 空的, 无效的, 无人的, 没有的, 无用的\n[计] 脱墨; 空白点"
voracious,vә'reiʃәs,1,"a. 贪吃的, 狼吞虎咽的, 贪婪的"
wantonly,,1,adv. 嬉闹地；放纵地；繁茂地
warn,wɒ:n,1,"vt. 警告, 提醒, 通知\nvi. 发出警告"
way-,,1,
wilderness-,,1,
wood-chopping,,1,
worships,ˈwə:ʃips,1,"n. （对治安官或市长的尊称）阁下( worship的名词复数 )\nv. 崇拜, 尊崇( worship的第三人称单数 ); 做礼拜; 热爱; 爱慕"
yave,,1,
yes-,,1,
